,B Cells,Basal,Endothelial,Fibroblasts,Intercalated,Ionocytes,Macrophages,Mucous,Myoepithelial,Myofibroblasts,RBCs,Schwann Cells,Seromucous,Serous,Striated,T Cells
MT-ND1,0.0013718287150065104,0.18645499149958292,0.0778881549835205,0.0484947403271993,0.09718539317448933,0.08412913084030152,0.030348356564839682,0.16154149373372395,0.09216982920964559,0.10289438565572102,0.0,0.07008455991744995,0.03671143054962158,0.012704078356424968,0.11345373392105103,0.029378565152486165
MT-ND2,0.0,0.1662863612174988,0.06491034825642904,0.036195647716522214,0.06927034457524618,0.10552824338277181,0.025827221075693765,0.15119890769322714,0.06495940685272217,0.0726163387298584,0.0025957862536112467,0.06899108489354451,0.0283676544825236,0.006763255596160889,0.12274803717931111,0.03010244369506836
MT-CO1,3.335873285929362e-05,0.17312945127487184,0.05226178169250488,0.03463842868804932,0.09199622869491578,0.16767713228861492,0.04131393035252889,0.13212628761927286,0.07948651313781738,0.0777917226155599,0.0,0.050395770867665605,0.02627373139063517,0.00061111847559611,0.10739145676294963,0.028351950645446777
MT-CO2,0.004903097947438558,0.16506799459457397,0.04327543179194133,0.03013694683710734,0.08527587652206421,0.17221708297729493,0.036994798978169756,0.11850459973017374,0.06453616619110107,0.07633505662282308,0.0,0.05865023533503214,0.022100905577341717,0.0004961450894673665,0.10677780310312907,0.023044955730438233
MT-ATP6,0.002882798512776693,0.15968904892603555,0.056514795621236166,0.04488017956415812,0.08175820112228394,0.1282899777094523,0.030835739771525063,0.11243690252304077,0.09238548676172892,0.08081666628519694,0.0,0.0547724445660909,0.027787097295125327,0.00630118449529012,0.0754458745320638,0.018871649106343587
MT-CO3,0.0015770276387532553,0.19729474782943726,0.049913827578226724,0.03909777005513509,0.10645527839660644,0.13681759436925253,0.03699498971303304,0.12392625013987223,0.09022690455118815,0.08249389330546061,0.0018927613894144694,0.04768070379892985,0.02881912390391032,0.0,0.11906190315882365,0.02256838877995809
MT-ND3,0.0018599192301432292,0.13525344133377076,0.031946539878845215,0.03075440724690755,0.056046656767527264,0.06618530750274658,0.022250394026438396,0.09371561606725057,0.06579808394114177,0.047486595312754315,0.0,0.0312119722366333,0.023800738652547202,0.008286694685618082,0.06496779123942058,0.013682834307352702
MT-ND4L,0.0,0.4418222427368164,0.29994582732518515,0.3155816117922465,0.3323660135269165,0.4778334617614746,0.2756168524424235,0.38968252738316855,0.44224562247594196,0.3344324509302775,0.0,0.0,0.27497986555099485,0.26666666666666666,0.4559033711751302,0.0
MT-ND4,0.0034892439842224123,0.17546251614888508,0.06156225204467773,0.054465965429941816,0.08141020933787028,0.14485559860865274,0.030486337343851724,0.14101000626881918,0.11718292633692423,0.07231497764587402,0.0,0.06346933841705323,0.028333961963653564,0.009362459182739258,0.09092009862263997,0.018029884497324625
MT-ND5,0.06666666666666667,0.3410246809323629,0.15438385407129923,0.15336329142252605,0.16826178630193075,0.3603188872337341,0.1405908743540446,0.24738542238871256,0.23345677852630614,0.16363803148269654,0.0,0.11120774348576863,0.13105636835098267,0.08203492959340414,0.27029709815979003,0.13797007799148558
MT-CYB,0.007171726226806641,0.17440276543299357,0.07500648101170858,0.055934604008992514,0.10151827732721964,0.1372068206469218,0.0418255885442098,0.10637422402699788,0.09787766138712566,0.08712044556935629,0.0,0.0894665002822876,0.029766650994618733,0.012898659706115723,0.08046950499216715,0.013086207707722982
