,Endothelia,Fibroblast,Lymphocyte,MP & DC,Mural cell,Neutrophil
UQCR10,0.0,0.0,0.0,1.0,0.0,0.0
SELENOM,0.0,0.8,0.0,0.0,0.8127118468284606,0.0
TIMP3,0.6,0.6931668877601623,0.0,0.0,0.6369513273239136,0.0
MYH9,0.0,0.0,0.0,1.0,0.0,0.0
RAC2,0.0,0.0,0.9274032115936279,0.8,0.0,0.0
LGALS1,0.31226775646209715,0.4988203287124634,0.2,0.384894859790802,0.4894322991371155,0.0
EIF3L,0.0,0.0,0.0,1.0,0.0,0.0
DDX17,0.1956888794898987,0.10094683170318604,0.0,0.00751277208328247,0.0006260275840759277,0.3384783864021301
RPL3,0.20586055517196655,0.2,0.40912524461746214,0.23377625942230223,0.21313912868499757,0.0
ATF4,0.0,0.0,0.0,1.0,0.0,0.0
ST13,0.0,0.0,0.0,1.0,0.0,0.0
RBX1,0.0,0.825786805152893,0.0,0.8,0.0,0.0
XRCC6,0.0,0.0,0.0,1.0,0.0,0.0
SNU13,0.0,0.0,0.0,1.0,0.0,0.0
CYB5R3,0.0,1.0,0.0,0.0,0.0,0.0
TSPO,0.0,0.8,0.0,0.8742650389671326,0.0,0.0
FBLN1,0.0,1.0,0.0,0.0,0.0,0.0
TYMP,0.0,0.0,0.0,1.0,0.0,0.0
SLC25A6,0.0,0.4,0.47579691410064695,0.562739622592926,0.5364169716835022,0.0
CD99,0.29240667819976807,0.5093504428863526,0.42214566469192505,0.2,0.31443004608154296,0.0
TMSB4X,0.05652954578399658,0.023657011985778808,0.1854699969291687,0.18013304471969604,0.0,0.024309182167053224
AP1S2,0.0,0.0,0.0,1.0,0.0,0.0
EIF1AX,0.0,0.8894882678985596,0.0,0.8,0.0,0.0
PRDX4,0.0,1.0,0.0,0.0,0.0,0.0
SAT1,0.0,0.4,0.4131013751029968,0.6946994543075562,0.0,0.5736399412155151
EIF2S3,0.0,0.0,0.0,1.0,0.0,0.0
CYBB,0.0,0.0,0.0,1.0,0.0,0.0
ATP6AP2,0.0,0.861812949180603,0.0,0.8,0.0,0.0
DDX3X,0.0,0.0,0.8,0.8310551881790161,0.0,0.0
NDUFB11,0.0,0.0,0.0,1.0,0.0,0.0
TIMP1,0.0,0.8214019894599914,0.0,0.7211663365364075,0.6,0.0
CFP,0.0,0.0,0.0,1.0,0.0,0.0
UXT,0.0,0.0,0.0,1.0,0.0,0.0
RBM3,0.0,0.6,0.633806836605072,0.6476152658462524,0.0,0.0
MSN,0.0,0.0,0.8,0.8334216594696044,0.0,0.0
IL2RG,0.0,0.0,1.0,0.0,0.0,0.0
RPS4X,0.2,0.20698450803756713,0.38782922029495237,0.29244279861450195,0.21237484216690064,0.0
ATRX,0.0,0.0,0.0,1.0,0.0,0.0
COX7B,0.0,0.4,0.4565764546394348,0.47448632717132566,0.6306450963020325,0.0
PGK1,0.0,0.0,0.0,1.0,0.0,0.0
ITM2A,0.8115355730056762,0.8,0.0,0.0,0.0,0.0
SH3BGRL,0.0,0.6,0.0,0.6566590666770935,0.7018611073493958,0.0
RPL36A,0.2388898253440857,0.2,0.4026778817176819,0.38750605583190917,0.20807770490646363,0.0
TCEAL4,0.0,1.0,0.0,0.0,0.0,0.0
MORF4L2,0.0,1.0,0.0,0.0,0.0,0.0
TSC22D3,0.0,0.5466145753860474,0.6635611295700073,0.4871465444564819,0.0,0.4
PLS3,0.0,0.0,0.0,0.0,1.0,0.0
PGRMC1,0.0,1.0,0.0,0.0,0.0,0.0
SLC25A5,0.0,0.0,0.8,0.8179218411445618,0.0,0.0
RPL39,0.0008099675178527832,0.0,0.2066550850868225,0.1910969376564026,2.2470951080322266e-05,0.11615221500396729
NDUFA1,0.0,0.6189043998718262,0.0,0.6,0.6970476388931275,0.0
FHL1,0.0,1.0,0.0,0.0,0.0,0.0
RBMX,0.0,0.0,0.0,1.0,0.0,0.0
IDS,0.0,1.0,0.0,0.0,0.0,0.0
BGN,0.0,0.8069844961166381,0.0,0.0,0.8,0.0
SSR4,0.0,0.6888788104057312,0.6622280478477478,0.6,0.0,0.0
FLNA,0.0,0.0,0.0,0.8,0.8882773876190185,0.0
RPL10,0.021130752563476563,0.04538595676422119,0.19443360567092896,0.12420587539672852,0.039716672897338864,0.0
RPS4Y1,0.0,0.6,0.764735734462738,0.6547444224357605,0.0,0.0
MT-ND1,0.018732666969299316,0.0,0.022289061546325685,0.08478567600250245,0.13006045818328857,0.05716496706008911
MT-ND2,0.007769322395324707,0.0,0.008333206176757812,0.08712249994277954,0.06765328645706177,0.15007780790328978
MT-CO1,0.0,0.019200837612152098,0.10357835292816162,0.12125036716461182,0.08835829496383667,0.0440096378326416
MT-CO2,0.0,0.010072684288024903,0.06059174537658692,0.06284343004226685,0.0722395896911621,0.05176701545715332
MT-ATP6,0.0,0.018289721012115477,0.04172995090484619,0.021363043785095216,0.08579931259155274,0.03209406137466431
MT-CO3,0.0,0.013877665996551514,0.0443267822265625,0.07326360940933227,0.10233683586120605,0.05685470104217529
MT-ND3,0.0,0.015865349769592287,0.021949219703674316,0.049455559253692626,0.08304395675659179,0.11139521598815919
MT-ND4L,0.0,0.08948268890380859,0.03921854496002197,0.07225991487503051,0.25633946657180784,0.1361396551132202
MT-ND4,0.0,0.01747959852218628,0.014446818828582763,0.03079460859298706,0.07331579923629761,0.07703576087951661
MT-ND5,0.030090749263763428,0.009415876865386964,0.0,0.01683647632598877,0.12114702463150025,0.0043864607810974125
MT-CYB,0.0,0.017906367778778076,0.02929900884628296,0.010998666286468506,0.05710660219192505,0.03456436395645142
