,Cardiomyocyte,Endothelial,Fibroblast,Lymphoid,Myeloid,Neuronal,Pericyte,Smooth Muscle
MAST4,0.750256427696773,0.6760355234146118,0.0,0.0,0.0,0.0,0.5714285714285714,0.630850110735212
MATN2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MBD5,0.05191514321735927,0.0033620851380484445,0.03793233633041382,0.14922411101205008,0.0,0.05113722596849714,0.1171349287033081,0.0063936710357666016
MBNL1,0.0,0.002298619065965925,0.098269556249891,0.2725745865276882,0.030807273728506907,0.004117275987352643,0.07109136240822929,0.0589756965637207
MBNL2,0.6904524649892535,0.0,0.5714285714285714,0.0,0.6167416998318264,0.0,0.0,0.6369474445070539
MBOAT2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MBP,0.0,0.0,0.0,0.9254778368132455,0.8571428571428571,0.0,0.0,0.0
MBTPS1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MCC,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.8890412620135716,0.0
MCF2L,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MCL1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MCTP1,0.0,0.8571428571428571,0.0,0.0,0.8734756708145142,0.0,0.0,0.0
MCTP2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ME1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MECOM,0.0,0.9199896880558559,0.8571428571428571,0.0,0.0,0.0,0.0,0.0
MECP2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MED13,0.42857142857142855,0.0,0.4983885713985988,0.0,0.43446679626192364,0.0,0.4547634550503322,0.44682624510356356
MED13L,0.0,0.18246818440301077,0.10458745275224958,0.06644258328846522,0.15458530187606812,0.10455622843333653,0.04532386575426374,0.08661351033619472
MEF2A,0.3541841336659023,0.6243486745016915,0.2857142857142857,0.0,0.46474065099443707,0.30042717286518644,0.36406000171388897,0.0
MEF2C,0.0,0.7410400254385812,0.0,0.0,0.7593154907226562,0.0,0.7142857142857143,0.0
MEG3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MEIS1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEIS2,0.779260882309505,0.0,0.706463064466204,0.0,0.0,0.0,0.5714285714285714,0.6214393717902047
MERTK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
METTL15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MFGE8,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.872125540460859
MFSD1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MGAT4A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MGAT5,0.4777560830116272,0.2857142857142857,0.33465557438986643,0.38512496437345234,0.41601817096982685,0.0,0.3523803693907602,0.0
OGA,0.7142857142857143,0.0,0.0,0.8211750302995954,0.0,0.7283331836972918,0.0,0.0
MGLL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MGP,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MGST1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MGST3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MICAL3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR100HG,0.0,0.0,0.8571428571428571,0.0,0.0,0.9080682822636196,0.0,0.0
ENSG00000229989,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MIR3936HG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4435-2HG,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MIR99AHG,0.7142857142857143,0.0,0.7818325417382377,0.0,0.0,0.7887202501296997,0.0,0.0
MITF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRTFA,0.14285714285714285,0.22725076334817068,0.24129384756088257,0.0,0.21713521650859288,0.22980924163545882,0.27489282403673443,0.25723181452069965
MKLN1,0.02261091981615339,0.039022088050842285,0.07188433408737183,0.0,0.0752624784197126,0.08022233418055943,0.2769291656357901,0.1991863931928362
MKNK1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MLIP,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLLT10,0.8656962428774152,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0
MLLT3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MMP2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MOB3B,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MON2,0.14285714285714285,0.0,0.34530102355139597,0.15276105063302176,0.2071941580091204,0.22843842847006662,0.3003649285861424,0.2805435061454773
MPC1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPDZ,0.7299431477274213,0.7806833216122219,0.7142857142857143,0.0,0.0,0.0,0.0,0.0
MPP3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPP7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MPRIP,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.8583481737545559
MPZL1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MRC1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MRC2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MS4A4A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MS4A4E,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MS4A6A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MSC-AS1,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.792924736227308,0.718718809740884
MSI2,0.5192134891237531,0.0,0.42857142857142855,0.5053763559886387,0.0,0.0,0.4848467026438032,0.5974547011511666
MSN,0.0,0.8981647150857108,0.0,0.8571428571428571,0.0,0.0,0.0,0.0
MSR1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MSRB3,0.7816905549594334,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.7804790139198303
MT-ATP6,0.0,0.0,0.48967441490718294,0.49959083114351543,0.30313265323638916,0.3493423121316092,0.3192873682294573,0.2857142857142857
MT-CO1,0.0,0.0,0.3884980763707842,0.5575677411896842,0.3837043217250279,0.2857142857142857,0.2867069499833243,0.28969208683286396
MT-CO2,0.0,0.0,0.44853878021240234,0.43117823771068026,0.33075791597366333,0.2881868822234018,0.30311621938432964,0.2857142857142857
MT-CO3,0.0,0.14285714285714285,0.3829220107623509,0.3497187920979091,0.23944886241640365,0.20382331950323923,0.16968155758721487,0.1623701878956386
MT-CYB,0.0,0.0,0.5819981864520481,0.5774241515568325,0.4395545891353062,0.4826166459492275,0.42857142857142855,0.0
MT-ND1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MT-ND2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MT-ND3,0.0,0.0,0.6312505262238639,0.44526770285197664,0.42857142857142855,0.4888130511556353,0.4387859191213335,0.0
MT-ND4,0.0,0.0,0.5825779778616769,0.5589366129466465,0.4358453324862889,0.46451233114515034,0.42857142857142855,0.0
ENSG00000211459,0.0,0.17392804792949132,0.2759104626519339,0.38109070914132254,0.19064743178231375,0.2055808390889849,0.14285714285714285,0.14314694915499007
ENSG00000210082,0.0,0.07859985317502703,0.2124138559613909,0.29210996627807617,0.10755799497876849,0.10722104140690394,0.07960516214370728,0.09049026455198016
MT2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MTR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTSS1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MTUS1,0.7815926585878644,0.0,0.0,0.0,0.0,0.0,0.7399673291615078,0.7142857142857143
MTUS2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MVB12B,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MYBL1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MYBPC3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYCBP2,0.0,0.4482580934252058,0.6031268664768764,0.5921879155295235,0.4962537373815264,0.0,0.42857142857142855,0.0
MYH11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MYH7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYH7B,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYH9,0.42857142857142855,0.6323313968522208,0.0,0.5542247721127102,0.0,0.0,0.49884813172476633,0.4953909346035549
MYL3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYLK3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYO18B,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYO1B,0.0,0.0,0.7165030070713588,0.0,0.0,0.0,0.847981469971793,0.7142857142857143
MYO1D,0.0,0.0,0.0,0.0,0.0,0.0,0.8916641558919635,0.8571428571428571
MYO1E,0.0,0.8736807448523385,0.0,0.0,0.0,0.8571428571428571,0.0,0.0
MYO1F,0.0,0.0,0.0,0.9565399714878627,0.8571428571428571,0.0,0.0,0.0
MYO5A,0.0,0.0,0.0,0.0,0.9160230415207999,0.8571428571428571,0.0,0.0
MYO9A,0.5714285714285714,0.0,0.6287557567868914,0.0,0.0,0.6135065725871495,0.6598492009299142,0.0
MYO9B,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MYOCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MYOM1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYOM2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYOM3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYOZ2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYPN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N4BP2L2,0.17938639436449325,0.0,0.03149647372109549,0.07812566416604179,0.03600311279296875,0.009853260857718331,0.020920940807887485,0.025739380291530063
NAALADL2,0.7142857142857143,0.0,0.8084285259246826,0.0,0.0,0.7670709575925555,0.0,0.0
NALCN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAMPT,0.5714285714285714,0.0,0.5799114278384617,0.0,0.7768782121794564,0.0,0.0,0.670746386051178
NAP1L1,0.5714285714285714,0.0,0.6435867122241429,0.0,0.0,0.0,0.6593432341303144,0.5947076678276062
NAP1L4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NAV1,0.0,0.8647517476763044,0.8571428571428571,0.0,0.0,0.0,0.0,0.0
NAV2,0.8571428571428571,0.0,0.0,0.0,0.8641180906976972,0.0,0.0,0.0
NBAS,0.8873530030250549,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0
NBEA,0.7591099228177752,0.0,0.0,0.0,0.0,0.7565562554768154,0.7142857142857143,0.0
NBEAL1,0.2857142857142857,0.33932513850075857,0.3453537906919207,0.0,0.0,0.4497291275433132,0.5473680921963283,0.5521238701684135
NCALD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NCAM1,0.8571428571428571,0.0,0.0,0.0,0.0,0.8785867009844098,0.0,0.0
NCAM2,0.0,0.0,0.8571428571428571,0.0,0.0,0.9486566781997681,0.0,0.0
NCK2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NCKAP1,0.42857142857142855,0.5105197259357998,0.44980090856552124,0.0,0.0,0.0,0.44034354175840107,0.4298795291355678
NCKAP5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCOA1,0.0,0.0021880524499075754,0.20022188765662058,0.10360571316310338,0.11006731646401542,0.04101020949227469,0.07940974405833653,0.011666246822902135
NCOA2,0.31789291756493704,0.0,0.2857142857142857,0.5205607414245605,0.3268125993864877,0.3410920671054295,0.28888331992285593,0.0
NCOA3,0.0,0.8972862533160618,0.0,0.0,0.8571428571428571,0.0,0.0,0.0
NCOA7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NCOR1,0.14285714285714285,0.0,0.2766373838697161,0.34917514664786203,0.2018656986100333,0.16897342034748622,0.2964569330215454,0.2257570879799979
NCOR2,0.0,0.0,0.8858404329844883,0.0,0.8571428571428571,0.0,0.0,0.0
NDRG1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NDRG4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFS1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEAT1,0.2367673601422991,0.06439541918890816,0.08869555166789464,0.0007733021463666644,0.17488723993301392,0.0,0.05410097326551165,0.06284901074000768
NEBL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEDD4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NEDD4L,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEDD9,0.0,0.9504626989364624,0.0,0.8571428571428571,0.0,0.0,0.0,0.0
NEGR1,0.0,0.0,0.8580097811562675,0.0,0.0,0.8571428571428571,0.0,0.0
NEK10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEK7,0.7988162892205375,0.0,0.7142857142857143,0.7985146386282784,0.0,0.0,0.0,0.0
NEURL1B,0.0,0.8923452496528625,0.0,0.0,0.0,0.0,0.8571428571428571,0.0
NEXN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF1,0.15141181434903825,0.23992306845528738,0.18230281557355607,0.0,0.14285714285714285,0.16483373301369802,0.28056828464780537,0.18918022087642125
NFASC,0.0,0.0,0.0,0.0,0.0,0.0,0.9200767874717712,0.8571428571428571
NFAT5,0.2061698010989598,0.2501694730349949,0.2904193912233625,0.25522765091487337,0.0,0.18975437538964407,0.2758321336337498,0.14285714285714285
NFATC2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NFE2L2,0.0,0.0,0.7577805433954511,0.0,0.7923068829945156,0.7142857142857143,0.0,0.0
NFIA,0.24253212554114206,0.14285714285714285,0.5114901576723371,0.0,0.1977682283946446,0.17662866626467025,0.35081954513277325,0.1647433638572693
NFIB,0.2857142857142857,0.4353163242340088,0.39220069135938374,0.0,0.0,0.3181234087262835,0.45814344712666105,0.42231560604912893
NFIC,0.8571428571428571,0.0,0.8775669251169477,0.0,0.0,0.0,0.0,0.0
NFIL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NFKBIZ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NGF,0.0,0.0,0.0,0.0,0.0,0.0,0.9361144474574498,0.8571428571428571
NHLRC2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NID1,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.9026357531547546,0.0
NIPBL,0.0,0.014990389347076416,0.05830681324005127,0.18083175591060094,0.10501197406223842,0.03146289927618844,0.10545348269598824,0.06305440834590367
NKAIN3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NKTR,0.14285714285714285,0.5187979255403791,0.1740566747529166,0.42123142310551237,0.1854966197695051,0.17597536529813493,0.18654458011899674,0.0
NLGN1,0.7974779861313956,0.0,0.0,0.0,0.0,0.7272446325847081,0.7142857142857143,0.0
NLGN4X,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NLK,0.0,0.9225518192563739,0.0,0.0,0.8571428571428571,0.0,0.0,0.0
NNMT,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NNT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOTCH2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NOTCH3,0.0,0.0,0.0,0.0,0.0,0.0,0.8706180283001491,0.8571428571428571
NOVA1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NOX4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NPAS2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NR2F2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000247809,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.8383402739252362,0.7769436325345721
NR3C1,0.0,0.0,0.7142857142857143,0.7951632993561881,0.7657014386994498,0.0,0.0,0.0
NR3C2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NR4A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NRAP,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRDC,0.0,0.0,0.8571428571428571,0.0,0.8640294245311192,0.0,0.0,0.0
NRF1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRP1,0.42857142857142855,0.6572285124233791,0.0,0.0,0.5237816401890346,0.0,0.5998346209526062,0.5026637996946063
NRP2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NRXN1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NRXN3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NSD1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NSMCE2,0.5988885845456805,0.0,0.577478655747005,0.0,0.6614588243620736,0.0,0.5714285714285714,0.0
NT5C2,0.592810605253492,0.0,0.6263722692217145,0.0,0.7139098644256592,0.0,0.0,0.5714285714285714
NT5DC1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NTRK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NUDT4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUMB,0.0,0.7750477109636579,0.7142857142857143,0.0,0.7767295752252851,0.0,0.0,0.0
NUP98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OBSCN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OGDH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OGT,0.7142857142857143,0.0,0.7344037890434265,0.8485425795827594,0.0,0.0,0.0,0.0
OPHN1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
OSBPL8,0.6872102107320514,0.0,0.6035580975668771,0.6531570468630109,0.5714285714285714,0.0,0.0,0.0
OSBPL9,0.7142857142857143,0.0,0.7574611561638969,0.0,0.0,0.7562410831451416,0.0,0.0
OSMR,0.0,0.6003325070653643,0.6039010882377625,0.0,0.0,0.0,0.5714285714285714,0.6243810738836016
OSMR-DT,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
P4HA1,0.7627988372530256,0.0,0.0,0.0,0.7822418553488595,0.0,0.7142857142857143,0.0
PABPC1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PACRG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PACS1,0.8571428571428571,0.0,0.0,0.9384881939206805,0.0,0.0,0.0,0.0
PAFAH1B1,0.15022866215024674,0.0,0.14285714285714285,0.20421172039849417,0.15758123568126134,0.2580550398145403,0.23140576907566615,0.17034328835351126
PAG1,0.0,0.0,0.7142857142857143,0.0,0.7232454930033002,0.0,0.8506632617541722,0.0
PALLD,0.9659160205296108,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0
PALMD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAM,0.5375692588942391,0.44927081039973665,0.32521125248500277,0.35930787665503366,0.0,0.0,0.2857142857142857,0.3202236465045384
PAN3,0.0,0.0,0.3523933972631182,0.4746451718466623,0.4152547972542899,0.308870051588331,0.401729336806706,0.2857142857142857
TENT2,0.4406117115701948,0.0,0.42857142857142855,0.45647081307002474,0.6732880898884365,0.0,0.5300216163907733,0.0
PAPOLA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PAPPA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PARD3,0.4725915619305202,0.0,0.45840631212506977,0.0,0.0,0.42857142857142855,0.6161139522280011,0.45454773732594084
PARD3B,0.7142857142857143,0.0,0.7484113914625985,0.0,0.0,0.8122517211096627,0.0,0.0
PARP14,0.0,0.8571428571428571,0.0,0.0,0.905101648398808,0.0,0.0,0.0
PARP8,0.0,0.0,0.0,0.9394888963018145,0.8571428571428571,0.0,0.0,0.0
PARVA,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.9019232562610081,0.0
PATJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PBRM1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PBX1,0.5714285714285714,0.0,0.6753826481955392,0.0,0.0,0.0,0.703153099332537,0.5754744410514832
PBX3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCCA,0.8571428571428571,0.0,0.8837309394563947,0.0,0.0,0.0,0.0,0.0
PCDH7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDH9,0.7544848322868347,0.0,0.7235615338597979,0.0,0.0,0.7142857142857143,0.0,0.0
PCED1B,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PCGF5,0.8571428571428571,0.0,0.0,0.0,0.0,0.8876865421022687,0.0,0.0
PCM1,0.16320260081972396,0.0,0.2275390625,0.316730865410396,0.160786577633449,0.22916449819292342,0.18779533249991281,0.14285714285714285
PCMTD1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCNX1,0.42857142857142855,0.43493986981255667,0.4363593118531363,0.6727366106850761,0.5662460497447422,0.0,0.0,0.0
PCSK5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PCSK6,0.8571428571428571,0.0,0.9179571526391166,0.0,0.0,0.0,0.0,0.0
PDCD4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PDE10A,0.5714285714285714,0.6921275683811733,0.0,0.0,0.0,0.0,0.7597002727644784,0.6665901030812945
PDE1A,0.0,0.0,0.7178789632661002,0.0,0.0,0.0,0.8023034334182739,0.7142857142857143
PDE1C,0.6760704602513995,0.0,0.5714285714285714,0.0,0.0,0.6346810034343174,0.8123337371008736,0.0
PDE3A,0.7186076981680733,0.0,0.5714285714285714,0.0,0.0,0.0,0.6588461399078369,0.6850454551833016
PDE3B,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PDE4B,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PDE4D,0.4515748790332249,0.2857142857142857,0.38920592410223825,0.3247721365519932,0.5184798836708069,0.43786120414733887,0.0,0.0
PDE4DIP,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDE5A,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PDE7A,0.8571428571428571,0.0,0.0,0.8744016630308968,0.0,0.0,0.0,0.0
PDE7B,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.9358433655330113,0.0
PDE8A,0.2857142857142857,0.4057430028915405,0.0,0.0,0.30284459250313894,0.47631846155439106,0.6097085305622646,0.4663898093359811
PDGFC,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PDGFD,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PDGFRB,0.0,0.0,0.0,0.0,0.0,0.0,0.877523490360805,0.8571428571428571
PDK4,0.816784143447876,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.7998649563108172
PDLIM1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PDLIM3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDLIM5,0.6559065410069057,0.38268924610955374,0.1496982148715428,0.0,0.14285714285714285,0.14649598087583268,0.15637598718915666,0.3857446312904358
PDS5A,0.0,0.0,0.7211802857262748,0.7270427686827523,0.7142857142857143,0.0,0.0,0.0
PDS5B,0.0,0.0,0.5714285714285714,0.0,0.6871064220155988,0.5883004324776786,0.5759756394795009,0.0
PDZD2,0.788026681968144,0.0,0.7142857142857143,0.0,0.0,0.0,0.8728363684245518,0.0
PDZRN3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEAK1,0.5714285714285714,0.723296446459634,0.59593551499503,0.0,0.6658341799463544,0.0,0.0,0.0
PEBP4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PECAM1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PELI1,0.0,0.9188863805362156,0.0,0.0,0.8571428571428571,0.0,0.0,0.0
PELI2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PFKFB3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PGAP1,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.9525452852249146
PGM5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHACTR1,0.9525608675820487,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0
PHACTR2,0.0,0.9331270967211042,0.0,0.8571428571428571,0.0,0.0,0.0,0.0
PHC2,0.7142857142857143,0.0,0.7244145699909755,0.0,0.0,0.0,0.0,0.7447396857397897
PHC3,0.4345242977142334,0.0,0.4441909279142107,0.6478320275034223,0.4858614206314087,0.0,0.42857142857142855,0.0
PHF14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PHF20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PHF21A,0.29831165075302124,0.0,0.4886951616832188,0.32961111409323557,0.4572246926171439,0.0,0.32220665897641865,0.2857142857142857
PHF3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PHIP,0.14863229649407522,0.0,0.20001739263534546,0.23424736091068812,0.24323787008013045,0.14285714285714285,0.2562721201351711,0.19399970769882202
PHKB,0.7142857142857143,0.0,0.0,0.0,0.8513369134494236,0.0,0.7234509076390948,0.0
PHLDB1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PHLDB2,0.613523508821215,0.0,0.5919660074370248,0.0,0.0,0.0,0.5714285714285714,0.6134097916739327
PIAS1,0.32368670191083637,0.0,0.4019326652799334,0.45622720037187847,0.6027312449046544,0.0,0.2857142857142857,0.3032033784048898
PICALM,0.0,0.37172684499195646,0.0432790858404977,0.17224539177758352,0.25678394521985737,0.0505263124193464,0.052453773362295966,0.15016683510371617
PID1,0.0,0.0,0.9566020624978202,0.0,0.8571428571428571,0.0,0.0,0.0
PIK3C2A,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PIK3R1,0.7142857142857143,0.0,0.0,0.8764500873429435,0.7535706162452698,0.0,0.0,0.0
PIK3R5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PIKFYVE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PIP4K2A,0.0,0.0,0.0,0.8450623665537152,0.7142857142857143,0.7143936242376056,0.0,0.0
PIP5K1B,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.921396519456591
PITPNB,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PITPNC1,0.0,0.705096823828561,0.0,0.6590034280504499,0.0,0.0,0.5714285714285714,0.6608715908867973
PITPNM2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PKD2,0.0,0.0,0.8775586826460702,0.0,0.0,0.8571428571428571,0.0,0.0
PKIA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PKN2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PKP2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PKP4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
