index,B-lymphocytes,NK cells,T-lymphocytes,cilliated epithelial,endothelial,epithelial 1,epithelial 2,fibroblast 1,fibroblast 2,fibroblast 3,mast cells,mesothelial,mural cells,myeloid 1,myeloid 2,myeloid 3,pDC,plasma B-lymphocyte
TOM1L1,0.0,0.0,0.0,0.3117409,0.0,0.0,0.30473638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOMM20,1.0132773,0.0,0.9151028,0.97337914,1.0559915,0.0,1.1295506,1.083622,1.004236,0.8323341,0.8089112,1.1783607,1.1394434,0.89679426,0.92042595,0.89844024,1.117318,0.44985032
TOMM22,0.0,0.0,0.0,0.4807285,0.0,0.0,0.5096993,0.27915633,0.3820557,0.0,0.0,0.4806149,0.0,0.37597966,0.49131235,0.33166182,0.54599047,0.0
TOMM5,0.0,0.0,0.0,0.23068655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOMM7,2.2415817,1.7285181,2.1274955,1.870053,1.8698325,1.5668535,1.6780965,1.8009762,1.5286326,1.7856237,1.8466594,2.1147306,2.1535733,1.6422061,1.665045,1.4548552,1.8579094,0.7502502
TOP1,0.0,0.0,0.0,0.611635,0.7248067,0.0,0.78816515,0.63418776,0.69991326,0.5191202,0.0,0.6631078,0.0,0.7784106,0.856709,0.733802,1.0455356,0.4751594
TOP2B,0.0,0.0,0.0,0.62832594,0.0,0.0,0.40731332,0.0,0.46256983,0.0,0.0,0.31187138,0.0,0.454544,0.3599898,0.2774936,0.55856144,0.0
TOR1AIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17704234,0.0,0.0
TOR1AIP2,0.0,0.0,0.0,0.32305992,0.0,0.0,0.42440695,0.3122712,0.501955,0.0,0.0,0.8939023,0.0,0.0,0.26608425,0.30205244,0.0,0.0
TOR3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21550208
TOX4,0.0,0.0,0.0,0.35428452,0.0,0.0,0.30735654,0.0,0.0,0.0,0.0,0.28416258,0.0,0.0,0.27832663,0.1683273,0.5357127,0.0
TP53AIP1,0.0,0.0,0.0,0.36117342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53BP1,0.0,0.0,0.0,0.49938345,0.0,0.0,0.0,0.0,0.28761956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53I13,0.0,0.0,0.0,0.13447472,0.0,0.0,0.24491295,0.0,0.25026077,0.3845261,0.0,0.22940224,0.0,0.0,0.0,0.0,0.53069,0.0
TP53I3,0.0,0.0,0.0,0.0,0.0,0.0,0.42869273,0.0,0.30119777,0.0,0.0,0.28629562,0.0,0.0,0.0,0.0,0.0,0.0
TP53INP1,0.0,0.0,0.0,0.32600597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4961009
TP53TG1,0.0,0.0,0.0,0.3721341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25623015,0.0,0.0,0.0,0.0,0.0,0.0
TP73,0.0,0.0,0.0,0.411965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPBG,0.0,0.0,0.0,0.0,0.0,0.0,0.4295745,0.0,0.0,0.3602005,0.0,0.44366488,0.0,0.0,0.0,0.0,0.0,0.0
TPCN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1518211,0.0,0.0
TPD52,0.0,0.0,0.0,0.0,0.0,0.0,0.3898729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48154747
TPD52L1,0.0,0.0,0.0,0.0,0.7026033,0.0,0.8064548,0.0,0.0,0.0,0.0,0.37213397,0.0,0.0,0.0,0.0,0.0,0.0
TPD52L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33166182,0.0,0.0
TPGS1,0.0,0.0,0.0,0.35751766,0.0,0.0,0.0,0.0,0.2705944,0.0,0.0,0.16024399,0.0,0.0,0.0,0.0,0.0,0.0
TPGS2,0.0,0.0,0.0,0.558445,0.0,0.0,0.33255655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPI1,0.0,1.2156512,0.8020873,1.2280672,0.9136145,1.1893533,1.4424775,0.9618748,1.0305159,0.8186579,1.2077495,1.0295064,1.0015653,1.2061214,1.5286977,1.3707834,0.571741,0.21550208
TPM1,0.0,0.0,0.0,0.55629766,0.0,0.0,0.6633523,1.3137268,1.9095334,1.1747483,0.0,1.5736841,2.5323634,0.0,0.0,0.0,0.0,0.0
TPM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6609359,1.9380516,1.0575007,0.0,1.6255782,3.1030746,0.0,0.0,0.0,1.7542309,0.0
TPM3,1.1931427,1.4220132,1.3964673,0.8820931,1.4672445,0.0,0.91366243,0.34797078,0.7009538,0.0,1.2730098,0.7380313,0.0,1.7648689,1.7578402,1.6891114,1.5436697,0.16204995
TPM4,0.0,0.8048609,0.0,0.0,1.4472947,0.0,0.91150415,1.6317369,2.087129,0.9844831,0.69427437,1.1382831,1.3515962,0.7883054,1.1656704,1.1429136,0.9128484,0.2996534
TPMT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3207909,0.15681137,0.0,0.0
TPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2106758,0.0,0.0,0.0,0.0,0.9972638,0.9323733,1.3016695,0.8172784,0.0
TPP2,0.0,0.0,0.0,0.246013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2056978,0.23465534,0.0,0.0
TPPP,0.0,0.0,0.0,0.27126724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPPP3,0.0,0.0,0.0,2.6082263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPR,0.7982888,0.86314034,0.8781028,1.0040393,0.820637,0.0,0.80495244,0.7671138,0.81143665,0.571022,0.0,0.9393618,0.747961,0.7528616,0.73395294,0.7307379,0.93322515,0.16749053
TPRG1L,0.0,0.0,0.0,0.34468952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPRKB,0.0,0.0,0.0,0.4162887,0.56400263,0.0,0.49654847,0.0,0.0,0.0,0.0,0.24385802,0.0,0.0,0.26789787,0.0,0.0,0.0
TPSAB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.146644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPSB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.709496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPST1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52965707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPST2,0.0,0.0,0.0,0.29173946,0.52101755,0.0,0.35785466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24258381,0.0,0.16083498
TPT1,4.113408,3.763935,4.205973,3.284666,4.114528,3.7941492,4.211429,4.142894,4.076364,3.6367726,3.7076066,4.616957,3.706385,3.9804182,4.0240765,3.7835124,4.1966066,3.2439156
TRA2A,0.0,0.0,0.0,0.50300246,0.0,0.0,0.42076483,0.0,0.4025835,0.0,0.0,0.46379864,0.0,0.0,0.306299,0.0,0.47936904,0.0
TRA2B,0.5946945,0.0,0.0,0.33565396,0.54199255,0.0,0.47819218,0.49729806,0.50687045,0.56501967,0.0,0.59510976,0.0,0.6099026,0.6385716,0.58107424,0.85512394,0.1640259
TRABD,0.0,0.0,0.0,0.0,0.0,0.0,0.2659164,0.0,0.0,0.0,0.0,0.0,0.0,0.38641238,0.44291565,0.0,0.9770051,0.19971141
TRAC,0.0,0.0,1.9780968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRADD,0.0,0.0,0.0,0.34451595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15918311
TRAF3,0.0,0.0,0.0,0.12904686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAF3IP1,0.0,0.0,0.0,1.0498981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAF3IP3,0.90114653,1.1179116,1.1946887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7240431,0.0,0.0,0.56551194,0.0
TRAF4,0.0,0.0,0.0,0.36239284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7746402,0.0
TRAF7,0.0,0.0,0.0,0.054603916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAK1,0.0,0.0,0.0,0.35705563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAM1,0.0,0.0,0.0,0.7187922,0.6766334,0.0,0.8457427,0.59510976,0.83406776,0.90502703,0.0,0.83608687,0.0,0.64275885,0.6001567,0.7690393,1.2413323,0.8374034
TRAP1,0.0,0.0,0.0,0.35468635,0.0,0.0,0.30360729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAPPC1,0.73325944,0.96262467,0.8237016,0.6252813,0.5058599,0.0,0.72063684,0.48416167,0.68442136,0.0,0.0,0.5920382,0.0,0.7440261,0.82657737,0.67528564,1.0688038,0.15383023
TRAPPC12,0.0,0.0,0.0,0.31642455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAPPC2B,0.0,0.0,0.0,0.11135271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAPPC2L,0.0,0.0,0.0,0.6419313,0.0,0.0,0.46900433,0.29442868,0.39705426,0.0,0.0,0.58174497,0.0,0.0,0.34646994,0.35423017,0.0,0.14800316
TRAPPC3,0.0,0.0,0.0,0.3505726,0.0,0.0,0.35447493,0.0,0.0,0.0,0.0,0.19056699,0.0,0.0,0.3281427,0.27567843,0.0,0.1405761
TRAPPC4,0.0,0.0,0.0,0.48100215,0.0,0.0,0.4164395,0.0,0.2727431,0.0,0.0,0.25977364,0.0,0.0,0.0,0.0,0.0,0.0
TRAPPC6A,0.0,0.0,0.0,0.3689416,0.0,0.0,0.45088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAPPC8,0.0,0.0,0.0,0.23250866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRBC1,0.0,0.47055084,1.1427058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRBC2,0.0,1.046006,1.7085289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRDC,0.0,2.0001576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TREM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8726775,0.0,0.0
TRG-AS1,0.0,0.67658246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIM13,0.0,0.0,0.0,0.3875336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIM14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19541918,0.0,0.0
TRIM2,0.0,0.0,0.0,0.659783,0.0,0.0,0.45660335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIM22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6193432,0.41422653,0.27172816,0.9922004,0.0
TRIM25,0.0,0.0,0.0,0.26933765,0.0,0.0,0.18580951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIM27,0.0,0.0,0.0,0.28887534,0.0,0.0,0.26369417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIM28,0.0,0.0,0.0,0.5569632,0.0,0.0,0.58930534,0.44259533,0.34815443,0.0,0.0,0.37667078,0.0,0.0,0.3217392,0.2422168,0.41837186,0.0
TRIM33,0.0,0.0,0.0,0.3405329,0.0,0.0,0.33063596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIM37,0.0,0.0,0.0,0.30917516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIM38,0.9379151,0.0,0.0,0.19798614,0.0,0.0,0.3387971,0.0,0.0,0.0,0.0,0.27351537,0.0,0.9716133,0.70345867,0.5805351,0.937408,0.0
TRIM44,0.0,0.0,0.0,0.7330237,0.3318404,0.0,0.43416238,0.0,0.42312738,0.0,0.0,0.38733813,0.0,0.6244364,0.48873955,0.44566828,0.85415375,0.0
TRIM55,0.0,0.0,0.0,0.40705264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIM56,0.0,0.0,0.0,0.8272464,0.62318724,0.0,0.45840657,0.0,0.4826806,0.0,0.0,0.48485434,0.0,0.70860887,0.39280406,0.32263687,0.5389136,0.0
TRIM8,0.0,0.0,0.0,0.7609011,0.0,0.0,0.43412134,0.0,0.0,0.0,0.0,0.19449161,0.0,0.58245456,0.36053815,0.26150155,0.48923618,0.0
TRIOBP,0.0,0.0,0.0,0.44564676,0.6826905,0.0,0.34635305,0.5418635,0.9203285,0.4745491,0.0,0.33259246,0.0,0.42353675,0.23720533,0.0,0.0,0.0
TRIP11,0.0,0.0,0.0,0.70417315,0.42682117,0.0,0.59747773,0.405126,0.65031856,0.5619799,0.0,0.48728168,0.0,0.0,0.30176702,0.35200226,0.57481766,0.21460396
TRIP12,0.0,0.0,0.0,0.50927365,0.0,0.0,0.3204853,0.0,0.37328613,0.0,0.0,0.34406996,0.0,0.62292945,0.48317325,0.5120288,0.56862676,0.0
TRIP13,0.0,0.0,0.0,0.1046506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIP4,0.0,0.0,0.0,0.30432785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIP6,0.0,0.0,0.0,0.0,0.0,0.0,0.3963707,0.0,0.43136945,0.0,0.0,0.5550329,0.0,0.0,0.0,0.0,0.0,0.0
TRIQK,0.0,0.0,0.0,0.1847105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21808507,0.0,0.0,0.0,0.0,0.0,0.0
TRIR,1.1399082,1.1654842,1.2327296,1.0377882,1.1303867,0.0,1.0019393,1.0220401,0.9552082,0.67955154,1.2570664,0.98900694,1.0909551,1.1664077,1.0329344,0.8613396,1.2158897,0.3822909
TRMT10A,0.0,0.0,0.0,0.28059697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRMT10C,0.0,0.0,0.0,0.4268608,0.0,0.0,0.3789463,0.0,0.0,0.0,0.0,0.29051414,0.0,0.0,0.0,0.0,0.0,0.0
TRMT112,0.9723252,0.9444522,0.9829104,1.3448095,1.0590148,0.0,1.1559651,1.0876873,0.98931015,0.82147735,0.9985675,1.1106515,1.1642375,0.6247387,0.83186257,0.8505156,1.006261,0.61009896
TRMT13,0.0,0.0,0.0,0.18603352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRMT1L,0.0,0.0,0.0,0.39873403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRMT9B,0.0,0.0,0.0,0.3614145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRNAU1AP,0.0,0.0,0.0,0.49424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TROVE2,0.0,0.0,0.0,0.2822827,0.23560473,0.0,0.28477374,0.35165378,0.3369199,0.0,0.0,0.3514798,0.0,0.0,0.23709029,0.16781145,0.0,0.0
TRPS1,0.0,0.0,0.0,0.5875108,0.0,0.0,0.45567316,0.0,0.0,0.0,0.0,0.0,0.0,0.47754365,0.33106807,0.34428793,0.0,0.0
TRPT1,0.0,0.0,0.0,0.36941066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSC2,0.0,0.0,0.0,0.43821213,0.0,0.0,0.40727732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSC22D1,0.0,0.0,0.0,0.6673523,1.6928385,0.0,1.367672,0.9379484,0.27668205,0.73228467,0.9873053,0.85631907,2.2798169,0.0,0.0,0.0,0.0,0.0
TSC22D3,1.2206409,0.464869,1.1951189,0.0,0.7975331,0.0,0.0,0.0,0.0,1.1664621,0.7500711,0.0,0.951193,1.3498926,0.9338375,0.7338171,0.0,1.1261501
TSC22D4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26495942,0.0,0.47585607,0.0
TSEN34,0.0,0.0,0.0,0.40803576,0.0,0.0,0.41986182,0.0,0.0,0.0,0.0,0.36631963,0.0,0.0,0.0,0.0,0.0,0.0
TSFM,0.0,0.0,0.0,0.24094439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSG101,0.0,0.0,0.0,0.6985128,0.0,0.0,0.4689131,0.0,0.0,0.0,0.0,0.31187138,0.0,0.0,0.27692997,0.0,0.0,0.0
TSGA10,0.0,0.0,0.0,1.0225377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSHZ2,0.0,0.0,0.0,0.0,0.69594526,0.0,0.0,0.5346126,0.83458143,1.122985,0.0,0.20788698,0.0,0.0,0.0,0.0,0.0,0.0
TSKU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24835925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSN,0.0,0.0,0.0,0.29039806,0.0,0.0,0.22968015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSNAX,0.0,0.0,0.0,0.30558026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27716178,0.28810245,0.0,0.0
TSNAXIP1,0.0,0.0,0.0,0.48401713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPAN1,0.0,0.0,0.0,1.5822698,0.0,0.0,0.8503017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPAN12,0.0,0.0,0.0,0.44206804,0.0,0.0,0.5479847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPAN13,0.0,0.0,0.0,0.0,0.0,0.0,0.44295838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6019639,0.12514044
TSPAN14,0.0,0.0,0.0,0.19786021,0.6063876,0.0,0.36994022,0.0,0.0,0.0,0.0,0.0,0.0,0.6056166,0.35263395,0.48211485,0.0,0.0
TSPAN15,0.0,0.0,0.0,0.0,0.0,0.0,0.1453551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPAN3,0.0,0.0,0.0,1.0088482,0.0,0.0,0.6428963,0.52868944,0.49460757,0.0,0.0,0.7861031,0.0,0.0,0.0,0.26212212,0.5070956,0.15874124
TSPAN31,0.0,0.0,0.0,0.24599354,0.0,0.0,0.2562726,0.0,0.15282513,0.0,0.0,0.25887495,0.0,0.0,0.0,0.0,0.0,0.0
TSPAN4,0.0,0.0,0.0,0.0,0.8083194,0.0,0.0,0.32036877,0.38334265,1.0571723,0.0,0.64372253,0.0,0.0,0.0,0.58842564,0.0,0.0
TSPAN6,0.0,0.0,0.0,0.60683304,0.0,0.0,0.15330817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPAN7,0.0,0.0,0.0,0.0,0.9442979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPAN9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3042457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPO,0.0,0.0,0.8844938,0.90481883,1.1715434,0.0,1.3213125,0.5543057,1.0469824,1.047935,1.2424111,1.0610628,0.9576136,2.2246966,1.3501762,1.4474725,0.36362043,0.21087407
TSPYL1,0.0,0.0,0.0,0.40191585,0.0,0.0,0.34657395,0.0,0.29011393,0.0,0.0,0.66539687,0.0,0.0,0.0,0.0,0.4130733,0.0
TSR3,0.0,0.0,0.0,0.3972894,0.0,0.0,0.31728712,0.0,0.0,0.0,0.0,0.2628946,0.0,0.0,0.0,0.0,0.0,0.0
TSSC4,0.0,0.0,0.0,0.3646984,0.0,0.0,0.24630994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TST,0.0,0.0,0.0,0.39405602,0.0,0.0,0.55104876,0.0,0.0,0.0,0.0,0.34678206,0.0,0.0,0.0,0.0,0.0,0.0
TSTA3,0.0,0.0,0.0,0.3075971,0.0,0.0,0.37257743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36362043,0.0
TSTD1,0.7545208,0.7990812,0.78669614,1.758648,0.0,0.0,1.1526184,0.0,0.0,0.0,0.6187496,0.79957455,0.0,0.0,0.0,0.0,0.50726455,0.17675358
TTBK2,0.0,0.0,0.0,0.27214938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC1,0.0,0.0,0.0,0.5126356,0.0,0.0,0.34207016,0.0,0.0,0.0,0.0,0.3722917,0.0,0.0,0.35109234,0.33720258,0.0,0.0
TTC12,0.0,0.0,0.0,0.3628699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC14,0.7042113,0.79566944,0.7470828,0.31767315,0.0,0.0,0.35666576,0.50252086,0.5586988,0.5398399,0.0,0.43964934,0.0,0.58949697,0.38536215,0.38417348,0.78701043,0.12003002
TTC17,0.0,0.0,0.0,0.3161732,0.0,0.0,0.32541782,0.0,0.29107085,0.0,0.0,0.28806663,0.0,0.0,0.0,0.0,0.4706959,0.0
TTC19,0.0,0.0,0.0,0.26916903,0.38178673,0.0,0.4274962,0.0,0.0,0.0,0.0,0.32105806,0.0,0.0,0.0,0.0,0.0,0.0
TTC21A,0.0,0.0,0.0,0.4478951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC21B,0.0,0.0,0.0,0.56317043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC25,0.0,0.0,0.0,0.99407864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC26,0.0,0.0,0.0,0.66680765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC29,0.0,0.0,0.0,0.6603784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC3,0.0,0.0,0.0,0.85857105,0.6446432,0.0,1.0288415,1.2463698,1.242975,1.0793425,0.0,0.99535847,0.82547474,0.51041156,0.65849805,0.7393672,1.0509081,0.5283278
TTC30B,0.0,0.0,0.0,0.3082388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC32,0.0,0.0,0.0,0.19360162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC37,0.0,0.0,0.0,0.35950667,0.0,0.0,0.40206486,0.0,0.38691527,0.0,0.0,0.392553,0.0,0.0,0.2102137,0.3203244,0.50947183,0.0
TTC39B,0.0,0.0,0.0,0.18722475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC39C,0.0,0.0,0.0,0.54828465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC5,0.0,0.0,0.0,0.43328702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC7A,0.0,0.0,0.0,0.25432873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC8,0.0,0.0,0.0,0.30922163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTF1,0.0,0.0,0.0,0.27447343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTLL10,0.0,0.0,0.0,0.77233154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTLL5,0.0,0.0,0.0,0.37835544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTLL7,0.0,0.0,0.0,0.53151244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTLL9,0.0,0.0,0.0,0.33800077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTPAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18818854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTYH3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33200723,0.86861205,0.0,0.0
TUBA1A,0.0,0.0,0.0,2.3969092,0.7151796,0.0,0.5137722,1.4752765,1.61538,1.4334373,0.0,0.86020684,1.4840481,0.79172164,0.80885565,0.69037235,0.0,0.0
