index,endothelial,epithelial,lymphocytes,myeloid,stromal
HCK,0.0,0.0,0.0,0.7151939,0.0
HCLS1,0.0,0.0,0.8064759,1.1865785,0.0
HCST,0.0,0.0,2.1605778,1.2361546,0.0
HDAC1,0.0,0.36439574,0.0,0.0,0.0
HDAC2,0.0,0.43880895,0.0,0.0,0.0
HDAC7,0.5869021,0.19380677,0.0,0.0,0.0
HDDC2,0.0,0.56649923,0.0,0.0,0.0
HDGF,0.0,0.61131763,0.0,0.39178506,0.0
HDGFL3,0.5848582,0.0,0.0,0.0,0.0
HDLBP,0.42983577,0.98227537,0.0,0.5842365,0.8499193
HEBP1,0.45440888,0.0,0.0,0.0,0.0
HEBP2,0.5475012,1.1324196,0.0,0.4715804,0.5074196
HECTD1,0.43962827,0.51083994,0.0,0.3637709,0.3115145
HEG1,0.7429098,0.0,0.0,0.0,0.0
HELZ,0.0,0.19060995,0.0,0.4110983,0.0
HERC1,0.0,0.0,0.0,0.30391622,0.0
HERC2,0.5876248,0.25781766,0.0,0.0,0.0
HERC4,0.0,0.24371082,0.0,0.0,0.0
HERPUD1,0.60858977,0.98126864,0.0,1.0401804,0.569518
HEXA,0.0,0.41960317,0.0,0.60818076,0.0
HEXB,0.0,0.2775268,0.0,0.66788423,0.0
HEXIM1,0.0,0.17071666,0.0,0.0,0.0
HGSNAT,0.0,0.23494321,0.0,0.0,0.0
HIBCH,0.0,0.38068837,0.0,0.0,0.0
HIF1A,0.44599313,0.6346636,0.0,0.69021297,0.0
HIGD1A,0.0,0.49246323,0.0,0.0,0.0
HIGD2A,0.40397033,0.871419,0.4073946,1.0015653,0.6789864
HIKESHI,0.0,0.35712105,0.0,0.0,0.0
HINT1,1.6093521,2.1150312,1.5688393,1.2404987,1.4713862
HINT2,0.0,0.41814357,0.0,0.0,0.0
HINT3,0.0,0.12113252,0.0,0.0,0.0
HIPK3,0.68379563,0.15859276,0.0,0.46074477,0.0
HIST1H4C,0.7911207,1.0557557,0.8910302,0.47531265,0.54905367
HK1,0.0,0.0,0.0,0.3127989,0.0
HLA-A,3.0217767,2.0849938,3.1565156,2.748775,1.6670234
HLA-B,3.1838095,2.0294523,3.2389016,3.0920117,1.1686826
HLA-C,2.8136277,2.0595093,3.060586,2.6124976,1.5492935
HLA-DMA,0.7054815,0.5151931,0.0,1.5150384,0.0
HLA-DMB,0.0,0.28858694,0.0,1.3210195,0.0
HLA-DPA1,1.5973903,0.0,0.0,2.8230839,0.0
HLA-DPB1,1.271474,0.0,0.0,2.6055224,0.0
HLA-DQA1,0.0,0.0,0.0,1.3144733,0.0
HLA-DQB1,0.4568308,0.0,0.0,1.6956701,0.0
HLA-DRA,2.164067,1.0074029,0.0,3.6599896,0.0
HLA-DRB1,2.1515918,0.5683244,0.0,2.9182525,0.0
HLA-DRB5,0.8261708,0.0,0.0,1.8318305,0.0
HLA-E,2.92058,1.1295712,2.3952932,2.0545723,0.77652913
HLA-F,0.8230868,0.0,1.2044982,0.7014477,0.0
HM13,0.0,0.6587872,0.0,0.64867985,0.37017772
HMG20B,0.0,0.3288896,0.0,0.0,0.0
HMGA1,0.0,0.43899775,0.0,0.0,0.0
HMGB1,2.1849544,2.0548902,2.0348034,1.8283627,2.113841
HMGB2,0.56830657,0.25832003,0.0,0.5845943,0.2707366
HMGB3,0.0,0.39558756,0.0,0.0,0.0
HMGCR,0.0,0.487005,0.0,0.0,0.0
HMGN1,1.1128149,1.5393093,1.2287302,0.94306505,1.2481699
HMGN2,0.846883,1.2000198,1.0477419,1.1253299,1.3388302
HMGN3,0.8531583,0.98306,0.0,0.6273422,0.7046765
HMOX1,0.0,0.0,0.0,0.5309373,0.0
HMOX2,0.0,0.1964054,0.0,0.0,0.0
HNMT,0.0,0.4679551,0.0,0.6729592,0.0
HNRNPA0,0.68668205,0.77967596,0.0,0.51932704,0.83485836
HNRNPA1,1.774314,1.779788,1.6400789,1.5429667,2.0860486
HNRNPA2B1,1.7475765,1.7240912,1.9548739,1.8852408,1.7125076
HNRNPA3,1.3127685,1.2247598,1.3770721,1.3277862,1.2095859
HNRNPAB,0.51817685,0.53587025,0.0,0.5312158,0.38491148
HNRNPC,0.8870961,1.081938,1.0422983,1.1159481,1.014219
HNRNPD,0.900031,0.7824268,0.8985251,0.9163792,0.8177856
HNRNPDL,1.0632524,1.0054064,1.1048671,0.97021526,1.1590117
HNRNPF,0.95077515,1.0089431,0.9729278,0.89521575,0.8046777
HNRNPH1,1.0805812,0.8924866,1.1428617,0.9748627,0.94270617
HNRNPH2,0.0,0.442446,0.0,0.3168905,0.0
HNRNPH3,0.6854668,0.66450876,0.0,0.5168854,0.7611045
HNRNPK,1.3496659,1.4680017,1.2803497,1.389518,1.327226
HNRNPL,0.0,0.29873967,0.0,0.0,0.0
HNRNPM,0.8397154,0.8435391,0.8554849,0.7976768,0.77805233
HNRNPR,0.82470286,0.87986827,0.7708076,0.74433684,0.9135506
HNRNPU,1.3026444,1.2456346,1.4018251,1.4734209,1.2430689
HNRNPUL1,0.0,0.37637866,0.0,0.48511142,0.0
HOMER2,0.0,0.94476104,0.0,0.0,0.0
HOOK1,0.0,0.36047477,0.0,0.0,0.0
HOOK2,0.0,0.47120437,0.0,0.0,0.0
HOOK3,0.28390145,0.3512926,0.0,0.66166925,0.31042275
HOPX,0.0,0.0,0.85929453,0.0,0.0
HOXB2,0.0,0.51554227,0.0,0.0,0.0
HOXB3,0.0,0.3828014,0.0,0.0,0.0
HOXB4,0.0,0.37218657,0.0,0.0,0.0
HOXB5,0.0,0.18479832,0.0,0.0,0.0
HOXB6,0.0,0.5572948,0.0,0.0,0.0
HOXB7,0.0,0.5467119,0.0,0.0,0.0
HOXB8,0.0,0.23049507,0.0,0.0,0.0
HP1BP3,0.80237836,0.69282585,0.92685235,0.7370149,0.9385234
HPF1,0.0,0.19840813,0.0,0.0,0.0
HSBP1,0.7962777,1.1527773,0.0,0.8631828,0.9062076
HSBP1L1,0.0,0.23226433,0.0,0.0,0.0
HSD17B10,0.0,0.42298624,0.0,0.0,0.0
HSD17B11,0.58395445,0.0,0.0,0.5296878,0.0
HSD17B12,0.78197837,0.4639982,0.0,0.0,0.0
HSD17B4,0.0,0.33754736,0.0,0.35983542,0.0
HSP90AA1,1.7740963,2.2625892,1.7780639,1.8120033,1.8582764
HSP90AB1,2.3567185,2.2427042,1.4222369,1.4896555,2.3223083
HSP90B1,1.47964,1.954688,1.1007602,1.3318038,1.6606399
HSPA1A,0.39371067,0.4951433,0.0,0.58714914,0.0
HSPA1B,0.0,0.32689005,0.0,0.0,0.0
HSPA4,0.0,0.43354765,0.0,0.24563219,0.0
HSPA5,0.85740614,1.5189997,0.7111994,0.89101505,1.108716
HSPA8,1.369141,1.555506,1.5163753,1.3730197,1.2554775
HSPA9,0.0,0.5651251,0.0,0.44435215,0.30546027
HSPB1,1.5040774,1.5973614,0.0,0.29053238,1.1900494
HSPB11,0.0,0.42240807,0.0,0.0,0.0
HSPD1,1.0149547,1.1860703,0.0,0.6901599,0.9544443
HSPE1,0.9329744,1.3776495,0.7274929,0.6826516,0.89413106
HSPG2,1.3822889,0.20128529,0.0,0.0,0.0
HSPH1,0.0,0.3917684,0.0,0.0,0.0
HTATIP2,0.0,0.1811115,0.0,0.0,0.0
HTATSF1,0.0,0.34223485,0.0,0.0,0.0
HTRA1,0.5704481,0.0,0.0,0.0,1.1334388
HUWE1,0.0,0.42314684,0.0,0.0,0.0
HYAL2,1.1902057,0.21545626,0.0,0.0,0.0
IAH1,0.0,0.49364626,0.0,0.2739517,0.43661836
IARS2,0.0,0.3961661,0.0,0.0,0.0
IBTK,0.0,0.2374965,0.0,0.0,0.0
ICA1,0.0,0.34902263,0.0,0.0,0.0
ICAM2,0.6803238,0.0,0.0,0.0,0.0
ICAM3,0.0,0.0,0.98877966,0.0,0.0
ICE2,0.0,0.23389013,0.0,0.0,0.0
ID1,2.1466804,1.8490844,0.0,0.0,0.0
ID2,0.0,0.77110875,1.2854488,0.62215734,0.0
ID3,2.0104115,1.0162187,0.0,0.0,0.31657156
ID4,0.0,1.3118471,0.0,0.0,0.6104994
IDH1,0.0,0.21431369,0.0,0.0,0.0
IDH2,0.0,0.26714945,0.0,0.42917326,0.0
IDH3B,0.0,0.1687392,0.0,0.0,0.0
IDH3G,0.0,0.34505945,0.0,0.4052687,0.0
IDO1,0.0,0.26388165,0.0,0.0,0.0
IDS,0.0,0.0,0.0,0.49845064,0.0
IER2,1.0160378,0.49687913,0.74558246,0.55231994,0.0
IER3,0.0,0.41869566,0.0,0.40767422,0.0
IER3IP1,0.0,0.5157754,0.0,0.0,0.0
IER5,0.0,0.0,0.0,0.41493654,0.0
IER5L,0.0,0.34622324,0.0,0.0,0.0
IFI16,1.3997872,0.5089607,1.0861937,1.1422385,0.77298796
IFI27,2.7521307,1.6446542,0.0,0.0,0.0
IFI27L2,0.0,0.0,0.0,0.51400363,0.748338
IFI30,0.0,0.0,0.0,0.3082982,0.0
IFI6,0.725926,0.2970106,0.0,0.49985456,0.3411924
IFITM2,2.1482167,0.8795587,1.4085429,0.8870961,1.3642061
IFITM3,2.6730518,1.5314364,0.0,0.68625313,2.1390133
IFNAR1,0.4968116,0.37758073,0.0,0.588044,0.0
IFNGR1,0.7067625,0.5173836,0.0,1.181666,0.0
IFNGR2,0.0,0.18721908,0.0,0.8886292,0.0
IFT20,0.0,0.31383836,0.0,0.0,0.0
IFT22,0.0,0.29946414,0.0,0.0,0.0
IFT43,0.0,0.2818126,0.0,0.0,0.0
IFT57,0.0,0.49250305,0.0,0.0,0.0
IGBP1,0.35079896,0.5965989,0.0,0.3693108,0.6143767
IGF1,0.0,0.0,0.0,0.0,0.45061424
IGF1R,0.0,0.49239692,0.0,0.0,0.0
IGF2BP2,0.0,0.27385464,0.0,0.0,0.0
IGF2R,0.0,0.0,0.0,0.21536142,0.0
IGFBP2,1.2798976,0.27128303,0.0,0.0,1.7888591
IGFBP4,2.0907924,0.0,0.0,0.0,1.6297188
IGFBP5,0.0,0.0,0.0,0.0,1.8920515
IGFBP6,0.0,0.0,0.0,0.0,0.7208306
IGFBP7,3.770334,1.6192551,0.0,0.0,2.572854
IGSF6,0.0,0.0,0.0,1.3118471,0.0
IGSF8,0.0,0.1801508,0.0,0.0,0.0
IK,0.6644793,0.6191947,0.0,0.5207201,0.5553379
IKZF1,0.0,0.0,1.4093146,0.63221836,0.0
IKZF3,0.0,0.0,0.93923473,0.0,0.0
IL10RA,0.0,0.0,0.0,0.6807364,0.0
IL13RA1,0.0,0.0,0.0,0.60436314,0.0
IL17RA,0.0,0.0,0.0,0.62534416,0.0
IL1R1,0.66897744,1.214341,0.0,0.0,0.38733006
IL20RA,0.0,0.5433185,0.0,0.0,0.0
IL2RB,0.0,0.0,0.7710418,0.0,0.0
IL2RG,0.0,0.0,1.0503249,0.0,0.0
IL32,0.0,0.0,2.3156323,0.0,0.0
IL33,0.7601613,0.0,0.0,0.0,0.0
IL6R,0.0,0.0,0.0,0.41354683,0.0
IL6ST,1.1826112,0.6586426,0.0,0.28115442,0.69466436
ILF2,0.6212164,0.7617565,0.0,0.42701948,0.5737823
ILF3,0.0,0.5048814,0.0,0.43727317,0.36639962
ILK,0.0,0.35500643,0.0,0.3140194,0.53859496
IMMT,0.0,0.1837364,0.0,0.16995922,0.0
IMP3,0.41738445,0.44456738,0.0,0.0,0.0
IMP4,0.0,0.13557354,0.0,0.0,0.0
IMPAD1,0.0,0.14749339,0.0,0.0,0.0
IMPDH2,0.0,0.65600276,0.0,0.0,0.7737626
INPP5D,0.0,0.0,0.0,0.38673672,0.0
INSR,0.3717366,0.17428727,0.0,0.0,0.0
INTS10,0.0,0.40290946,0.0,0.0,0.0
INTS11,0.0,0.19392395,0.0,0.0,0.0
IP6K2,0.0,0.35336262,0.0,0.0,0.2292727
IPO5,0.0,0.32764283,0.0,0.0,0.0
IPO7,0.0,0.39376116,0.0,0.0,0.0
IQGAP1,0.848627,0.7374065,1.0373571,1.3973755,0.4299665
IQGAP2,0.0,0.23384893,0.0,0.6900271,0.0
IRAK3,0.0,0.0,0.0,0.63328296,0.0
IREB2,0.0,0.0,0.0,0.20195848,0.0
IRF1,0.0,0.0,0.8636927,0.47799248,0.0
IRF2,0.0,0.2553208,0.0,0.39151865,0.0
IRF2BP2,0.6475611,0.48045093,0.0,0.6379394,0.0
IRF3,0.0,0.2807117,0.0,0.0,0.0
ISCA1,0.0,0.2538195,0.0,0.0,0.0
ISCA2,0.0,0.27630278,0.0,0.0,0.0
ISCU,0.8491188,0.59258014,0.552253,0.56087023,0.87658614
ISG15,0.43678448,0.0,0.0,0.16392294,0.0
ISG20,0.0,0.17625774,0.67745,0.0,0.0
ISLR,0.0,0.0,0.0,0.0,1.0135144
ISOC2,0.0,0.23253177,0.0,0.0,0.0
IST1,0.0,0.28289628,0.0,0.27825147,0.0
ITFG1,0.0,0.34627515,0.0,0.0,0.0
ITGA4,0.0,0.0,0.0,0.3885836,0.0
ITGA5,0.5803978,0.0,0.0,0.0,0.0
ITGA6,1.3783497,0.42490718,0.0,0.0,0.0
ITGAE,0.0,0.18559082,0.0,0.0,0.0
ITGAM,0.0,0.0,0.0,0.6001567,0.0
ITGAV,0.0,0.3742252,0.0,0.0,0.0
ITGAX,0.0,0.0,0.0,0.66654754,0.0
ITGB1,1.7674533,1.2780527,0.90757096,1.0673485,1.786916
ITGB1BP1,0.42997655,0.21227777,0.0,0.0,0.0
ITGB2,0.0,0.0,0.8964719,2.0192075,0.0
ITGB4,0.30979422,0.0,0.0,0.0,0.0
ITGB8,0.0,1.0101471,0.0,0.0,0.0
ITM2A,1.7074981,0.0,0.7897808,0.0,0.0
ITM2B,2.7882752,2.4743075,1.9427441,2.4018993,2.6240373
ITM2C,0.0,0.3135088,0.0,0.0,0.35756364
ITPA,0.0,0.34732974,0.0,0.0,0.0
ITPR2,0.0,0.0,0.0,0.5625945,0.0
ITPRIPL2,0.0,0.0,0.0,0.40767422,0.0
ITSN2,0.0,0.18679057,0.0,0.57445395,0.0
IVNS1ABP,0.0,0.47438318,0.0,0.3817235,0.0
JADE1,0.0,0.0970432,0.0,0.0,0.0
JAGN1,0.0,0.28764635,0.0,0.0,0.0
JAK1,0.82147735,0.5428003,1.2312552,0.80483645,0.75919616
JAM2,1.138515,0.0,0.0,0.0,0.0
JAML,0.0,0.0,0.0,1.0739293,0.0
JARID2,0.0,0.0,0.0,0.23714477,0.0
JKAMP,0.0,0.17326528,0.0,0.0,0.0
JMJD1C,0.7229884,0.4254579,0.0,0.71691406,0.6585221
JPT1,0.0,0.46510494,0.0,0.6419809,0.0
JPT2,0.0,0.40646785,0.0,0.0,0.0
JPX,0.46742994,0.5046582,0.0,0.2884971,0.5323328
JTB,0.72182035,1.078203,0.87753063,0.85407066,0.74903023
JUN,0.82163036,0.2781763,0.0,0.0,1.2410979
JUNB,1.2154722,0.6410908,0.0,1.1216869,0.9653671
JUND,1.3870384,1.3578848,1.5797608,1.329755,1.8303792
JUP,0.0,0.4448259,0.0,0.0,0.0
KANK2,0.0,0.0,0.0,0.0,0.9089118
KANK3,0.6296608,0.0,0.0,0.0,0.0
KANSL1,0.3664651,0.47139835,0.6637194,0.38104504,0.41888636
KARS,0.0,0.3337089,0.0,0.0,0.0
KAT6B,0.0,0.17837934,0.0,0.0,0.0
KATNBL1,0.0,0.3653768,0.0,0.0,0.0
KCMF1,0.0,0.3054401,0.0,0.0,0.0
KCNK1,0.0,0.28914976,0.0,0.0,0.0
KCNK6,0.0,0.0,0.0,0.44144613,0.0
KCNQ1OT1,0.0,0.48459756,0.0,0.0,1.0305988
KCTD1,0.0,0.2047421,0.0,0.0,0.0
KCTD12,1.034091,0.0,0.0,1.3031149,0.0
KDELR1,0.76081157,1.008901,0.0,0.54581046,1.0165703
KDELR2,0.63911456,0.7943311,0.0,0.5404807,0.7758758
KDM1A,0.0,0.3054703,0.0,0.0,0.0
KDM2A,0.0,0.1866407,0.0,0.394943,0.0
KDM5A,0.0,0.37261507,0.0,0.5955009,0.0
KDM5B,0.0,0.23022088,0.0,0.0,0.0
KDR,0.4961375,0.0,0.0,0.0,0.0
KDSR,0.0,0.27784285,0.0,0.0,0.0
KHDC4,0.0,0.20660277,0.0,0.0,0.0
KHDRBS1,0.7721814,0.7378379,0.0,0.7190715,0.83877516
KHSRP,0.0,0.25783196,0.0,0.0,0.0
KIAA0100,0.0,0.0,0.0,0.2352288,0.0
KIAA0232,0.0,0.26789787,0.0,0.0,0.0
KIAA0319L,0.0,0.28576598,0.0,0.0,0.0
KIAA0355,0.83569014,0.0,0.0,0.0,0.0
KIAA0930,0.0,0.0,0.0,0.60037553,0.0
KIAA1109,0.0,0.26256722,0.0,0.0,0.0
KIAA1217,0.0,0.44015515,0.0,0.0,0.0
KIAA1324,0.0,0.31603009,0.0,0.0,0.0
KIAA1522,0.0,0.31665194,0.0,0.0,0.0
KIAA1551,0.0,1.0156463,1.150953,0.5123161,0.0
KIAA2013,0.0,0.19133523,0.0,0.0,0.0
KIDINS220,0.0,0.31243986,0.0,0.43597588,0.43057096
KIF12,0.0,0.24281855,0.0,0.0,0.0
KIF13B,0.0,0.40374,0.0,0.0,0.0
KIF2A,0.0,0.3216385,0.0,0.0,0.0
KIF5B,0.77379626,0.7958697,0.0,0.774674,0.65141195
KLF13,0.3127883,0.2351633,0.5803124,0.532997,0.0
KLF2,1.6575019,0.0,0.0,0.5325506,0.0
KLF3,0.2907968,0.38337457,0.0,0.3693108,0.0
KLF4,0.33025217,0.0,0.0,0.0,0.0
KLF5,0.0,0.45854414,0.0,0.0,0.0
KLF6,0.82025564,0.7159239,1.0659199,1.0776502,0.37244958
KLHDC2,0.0,0.387501,0.0,0.0,0.0
KLHL24,0.0,0.15348756,0.0,0.0,0.0
KLK11,0.0,0.23741756,0.0,0.0,0.0
KMT2A,0.61592513,0.44398674,0.63495386,0.37739527,0.5475671
KMT2C,0.0,0.54205704,0.0,0.63124573,0.0
KMT2E,1.0345294,0.67109996,0.97446626,0.73041904,0.70728374
KMT5B,0.0,0.31039673,0.0,0.0,0.0
KNOP1,0.0,0.25568658,0.0,0.0,0.0
KPNA4,0.0,0.34887764,0.0,0.41497403,0.0
KPNA6,0.0,0.18255405,0.0,0.0,0.0
KPNB1,0.58021957,0.61864376,0.0,0.7722485,0.49050868
KRAS,0.0,0.2513927,0.0,0.37416446,0.0
KRCC1,0.0,0.22322933,0.0,0.0,0.0
KRIT1,0.0,0.17869446,0.0,0.0,0.0
KRR1,0.0,0.39453697,0.0,0.0,0.0
KRT10,0.6713255,0.942194,0.6632484,0.3997431,0.8632146
KRT18,0.0,2.1678202,0.0,0.0,0.0
KRT19,0.0,1.8661635,0.0,0.0,0.0
KRT7,0.0,0.9870223,0.0,0.0,0.0
KRT8,0.0,1.4515438,0.0,0.0,0.0
KRTCAP2,0.78571993,0.7850242,0.0,0.4561718,0.6591249
KRTCAP3,0.0,0.58217424,0.0,0.0,0.0
KTN1,1.6041434,1.4100332,0.9620889,1.004965,1.025408
KYNU,0.0,0.0,0.0,0.27168038,0.0
LACTB,0.0,0.0,0.0,0.57855487,0.0
LAIR1,0.0,0.0,0.0,0.6591732,0.0
LAMA5,0.36999214,0.2082875,0.0,0.0,0.0
LAMB1,0.0,0.0,0.0,0.0,0.43988103
LAMB2,0.63911456,0.2453725,0.0,0.0,0.20087248
LAMC1,0.49033773,0.29786542,0.0,0.0,0.0
LAMP1,0.72871,0.7902974,0.0,0.826558,0.63640934
LAMP2,0.0,0.81386626,0.0,0.795455,0.46285012
LAMTOR1,0.6406582,0.6281714,0.0,0.9963776,0.57768023
LAMTOR2,0.32052413,0.63854903,0.0,0.7300209,0.0
LAMTOR3,0.0,0.19741425,0.0,0.0,0.0
LAMTOR4,0.818506,0.85262007,0.88844854,1.2406609,0.8009074
LAMTOR5,0.7646062,1.0581867,0.0,0.7692612,0.79832435
LAP3,0.6489602,0.35206935,0.0,0.86501294,0.0
LAPTM4A,1.4543079,1.4413183,0.0,0.9322732,2.0298831
LAPTM4B,0.5811115,1.0898577,0.0,0.0,0.44332206
LAPTM5,0.0,0.0,1.3274587,2.1917374,0.0
LARP1,0.0,0.45999807,0.0,0.42269936,0.0
LARP7,0.0,0.5160743,0.0,0.4696101,0.0
LARS,0.5351149,0.5374615,0.0,0.31065717,0.0
LASP1,0.0,0.0,0.0,0.44368634,0.0
LAT2,0.0,0.0,0.0,0.49407306,0.0
LBR,0.0,0.107070416,0.0,0.51422083,0.0
LCK,0.0,0.0,0.95782566,0.0,0.0
LCN2,0.0,0.3880558,0.0,0.0,0.0
LCP1,0.0,0.0,1.6512691,1.7346698,0.0
LCP2,0.0,0.0,0.0,0.52890414,0.0
LDB2,1.2394763,0.0,0.0,0.0,0.0
LDHA,1.5099391,1.5057913,0.97144914,0.990031,0.6702659
LDHB,0.78791994,1.7386904,0.94858825,0.51481533,1.2976485
LENG8,0.38944995,0.42506438,0.0,0.5321152,0.0
LEPR,0.9617677,0.0,0.0,0.0,0.0
LEPROT,1.2088964,0.92276955,0.0,0.62318724,0.97416365
LEPROTL1,0.0,0.12850209,0.50644886,0.34018132,0.0
LGALS1,0.0,0.0,0.9994096,2.190074,3.0557306
LGALS3,1.6492648,2.0510263,0.0,1.3295574,1.8279803
LGALS3BP,0.0,0.9645408,0.0,0.0,0.900449
LGALS9,0.0,0.0,0.0,0.86337394,0.0
LGMN,0.0,0.40453845,0.0,0.0,0.0
LGR4,0.0,0.27137032,0.0,0.0,0.0
LHFPL6,0.7349504,0.0,0.0,0.0,0.61689174
LIFR,1.8451351,0.0,0.0,0.0,0.0
LILRB1,0.0,0.0,0.0,0.48845246,0.0
LILRB2,0.0,0.0,0.0,0.73671055,0.0
LILRB3,0.0,0.0,0.0,0.6468638,0.0
LILRB4,0.0,0.0,0.0,0.4610808,0.0
LIMA1,0.64999014,0.40204728,0.0,0.0,0.0
LIMCH1,0.11979504,0.0,0.0,0.0,0.0
LIMD2,0.0,0.0,1.085567,0.6521548,0.0
LIMS1,1.2238208,1.0052886,0.0,0.9646126,0.45617184
LIMS2,0.6244796,0.0,0.0,0.0,0.0
LINC01320,0.0,0.77480924,0.0,0.0,0.0
LINC01480,0.0,0.3790138,0.0,0.0,0.0
LINC01541,0.0,1.4938519,0.0,0.0,0.0
LIPA,0.0,0.0,0.0,0.5320738,0.0
LITAF,0.0,0.5301037,0.0,0.93816817,0.45306218
LLGL2,0.0,0.49239695,0.0,0.0,0.0
LLPH,0.0,0.298374,0.0,0.0,0.0
LMAN1,0.7439019,1.0864899,0.0,0.0,0.8597575
LMAN2,0.63524437,0.94400644,0.0,0.6572,0.6802722
LMBRD1,0.0,0.33940673,0.0,0.0,0.0
LMCD1,1.170282,0.0,0.0,0.0,0.0
LMNA,1.4441048,0.7142943,0.0,0.0,1.170926
LMO2,1.163534,0.0,0.0,0.50117034,0.0
LMO4,0.0,0.36707744,0.0,0.5447163,0.93362653
LNPEP,0.0,0.23657694,0.0,0.41394073,0.0
LONP2,0.0,0.42408383,0.0,0.0,0.0
LPAR6,0.78967524,0.0,0.0,0.43870413,0.0
LPCAT2,0.0,0.0,0.0,0.44912535,0.0
LPGAT1,0.0,0.2615089,0.0,0.42283547,0.0
LPP,0.0,0.554779,0.0,0.38507232,0.70407164
LRBA,0.0,0.22333127,0.0,0.0,0.0
LRIG1,0.0,0.29799962,0.0,0.0,0.0
LRP1,0.0,0.0,0.0,0.9308077,0.85996807
LRP10,0.5652305,0.6266023,0.0,0.17830074,0.0
LRPAP1,0.589267,0.7707965,0.0,0.72392577,1.2689565
LRPPRC,0.0,0.30343813,0.0,0.0,0.0
LRRC25,0.0,0.0,0.0,0.56119925,0.0
LRRC41,0.0,0.37154192,0.0,0.0,0.0
LRRC59,0.0,0.4049834,0.0,0.0,0.0
LRRFIP1,1.1472976,0.8035446,1.0178486,1.4540904,0.0
LRRFIP2,0.0,0.36613068,0.0,0.0,0.0
LRRK2,0.0,0.0,0.0,0.4178586,0.0
LSM1,0.0,0.37261507,0.0,0.0,0.0
LSM10,0.0,0.0,0.0,0.34896988,0.0
LSM12,0.0,0.30929047,0.0,0.0,0.0
LSM14A,0.0,0.4445458,0.0,0.3722767,0.3236303
LSM2,0.582492,0.47320053,0.0,0.0,0.0
LSM3,0.56724197,0.7869406,0.0,0.6026332,0.65562063
LSM4,0.0,0.62968266,0.0,0.43988103,0.0
LSM5,0.0,0.5917289,0.0,0.3389089,0.26287657
LSM6,0.0,0.36775777,0.0,0.48285884,0.0
LSM7,0.6648231,0.92551994,0.75773317,0.6491823,0.75980955
LSM8,0.5870921,0.59904516,0.28326648,0.6001567,0.44864225
LSP1,0.0,0.0,1.1661767,1.3022264,0.0
LSR,0.0,0.40836167,0.0,0.0,0.0
LST1,0.0,0.0,0.0,1.8736281,0.0
LTA4H,0.0,0.22737545,0.0,0.76032376,0.0
LTB,0.0,0.0,1.2528874,0.0,0.0
LTBP3,0.0,0.35240522,0.0,0.0,0.4049389
LTBP4,0.0,0.0,0.0,0.0,0.9381175
LTBR,0.0,0.28574836,0.0,0.31511003,0.0
LTC4S,0.553283,0.0,0.0,0.0,0.0
LUC7L2,0.0,0.19788046,0.0,0.0,0.0
LUC7L3,1.1923711,0.9739162,1.1926711,0.93870616,1.3078687
LUM,0.0,0.0,0.0,0.0,2.0198727
LUZP1,0.6929329,0.0,0.0,0.0,0.0
LY6E,1.0945563,0.0,0.9346821,0.3831594,1.1553259
LY86,0.0,0.0,0.0,0.6484153,0.0
LY96,0.0,0.0,0.0,0.6292657,0.0
LYL1,0.0,0.0,0.0,0.2791059,0.0
LYN,0.0,0.0,0.0,0.9711212,0.0
LYPLA1,0.0,0.49372625,0.0,0.48949802,0.0
LYRM2,0.0,0.4254579,0.0,0.0,0.0
LYST,0.0,0.0,0.0,0.5357442,0.0
LYZ,0.0,0.0,0.0,3.6509888,0.0
M6PR,0.0,0.43539032,0.0,0.9556038,0.0
MACF1,1.0120785,0.573257,0.99888676,0.71810883,0.7613978
MAF,0.0,0.0,0.0,0.0,0.343099
MAF1,0.0,0.46432734,0.0,0.3918767,0.29834518
MAFB,0.0,0.0,0.0,1.061659,0.0
MAGED1,0.0,0.31243986,0.0,0.0,0.0
MAGED2,0.57307607,0.74794006,0.0,0.0,1.0981123
MAGEF1,0.0,0.34290797,0.0,0.0,0.0
MAGOH,0.5094434,0.58185685,0.0,0.3771946,0.4015913
MAGT1,0.0,0.36131436,0.0,0.0,0.0
MAL2,0.0,0.59589255,0.0,0.0,0.0
MALAT1,5.9550323,5.658269,6.3453503,5.474548,6.1310797
MALSU1,0.0,0.39910203,0.0,0.0,0.0
MAN1A2,0.0,0.4005953,0.0,0.0,0.0
MANBA,0.0,0.0,0.0,0.2716326,0.0
MANF,0.0,0.59030306,0.0,0.0,0.329323
MAOA,0.0,0.094268516,0.0,0.0,0.0
MAP1LC3A,0.0,0.31463864,0.0,0.0,0.3676442
MAP1LC3B,0.8196462,0.6057923,0.0,0.69157016,0.36299115
MAP2K2,0.5939395,0.6583295,0.73884654,0.6056166,0.69087756
MAP2K6,0.0,0.57284105,0.0,0.0,0.0
MAP3K1,0.0,0.29081503,0.0,0.48521435,0.0
MAP3K11,0.46742994,0.0,0.0,0.0,0.0
MAP3K13,0.0,0.46400604,0.0,0.0,0.0
MAP3K2,0.0,0.29776007,0.0,0.6566966,0.0
MAP3K20,0.0,0.2465847,0.0,0.0,0.7571528
MAP3K8,0.0,0.0,0.0,0.21663132,0.0
MAP4,0.6256907,0.5678803,0.0,0.0,0.6582091
MAP4K4,0.24353822,0.11043695,0.0,0.0,0.0
MAP7D1,0.0,0.0,0.0,0.16279931,0.0
MAPK1,0.0,0.17869446,0.0,0.54228306,0.0
