,ACKR1+ endothelium,B cells,CD36+ endothelium,Cycling,Doublets,Enterocytes,Enteroendocrines,Fibs,Glial cells,Goblets,ILC,Lymphatics,MNP,Mast cells,Paneth cells,Pericytes,Plasma cells,Progenitors,SM,T cells,TA
HCFC1R1,0.0,0.0,0.0,0.0,0.0,0.0,0.40428817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL32,0.0,0.0,1.130055,0.0,0.0,3.2619507,0.43240827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7880349,0.0,2.176864,0.0
DNASE1,0.0,0.0,0.0,0.0,0.0,1.0524385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMIM22,0.0,0.0,0.0,0.0,0.0,2.0664263,0.0,0.0,0.0,1.7775955,0.0,0.0,0.0,0.0,0.284855,0.0,0.0,1.4632679,0.0,0.0,1.6665152
CARHSP1,0.0,0.0,0.0,0.9478004,0.0,0.0,0.94491315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP2,0.0,0.0,1.5148236,0.0,0.0,0.0,0.0,0.0,1.340896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7714619
LITAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSL1D1,0.0,0.0,0.0,0.0,0.0,0.0,1.1815922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7346577,0.0,0.0,0.0
TNFRSF17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6072017,0.0,0.0,0.0,0.0
MYH11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2123146,0.0,0.0
RPS15A,3.6662326,4.399996,3.2222984,3.9541414,3.1670399,2.418139,3.5606909,3.4578362,2.6744514,3.8467116,4.168933,3.454454,3.875783,3.6085114,1.6034421,2.990003,2.97415,3.7281294,3.2392359,4.3295007,3.7033389
ARL6IP1,0.0,0.0,0.0,1.0199476,0.0,0.0,0.41957653,0.0,0.0,0.0,0.0,2.3842506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6054499
METTL9,0.0,0.0,0.0,0.0,0.0,0.0,0.96260476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGSF6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.934646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UQCRC2,0.0,0.0,0.0,0.0,0.0,0.6517335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0944299,0.0,0.0,1.0256504
NDUFAB1,0.0,0.0,0.0,0.0,0.0,0.0,1.2693204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0074234,0.0,0.0,1.0256504
RBBP6,0.0,0.0,0.0,0.0,0.0,0.0,0.41957653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUPR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1587231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SULT1A2,0.0,0.0,0.0,0.0,0.0,1.1579517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SULT1A1,0.0,0.0,0.0,0.0,0.0,1.2834092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUFM,0.0,0.0,0.0,0.0,0.0,0.0,0.85625386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95794123,0.0,0.0,0.79236114
ZG16,0.0,0.0,0.0,0.0,0.0,1.2315671,0.0,0.0,0.0,1.1591142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7977618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85382694
ALDOA,0.0,0.0,1.0928702,1.4853401,0.0,1.8435845,1.3102486,0.0,0.0,1.2596366,0.0,0.0,0.86117274,0.0,0.0,1.8333589,0.0,1.6118162,1.5432479,0.0,1.3252681
PPP4C,0.0,0.0,0.0,0.0,0.0,0.0,0.95634407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7308157
CORO1A,0.0,1.6056089,0.0,2.1359959,0.0,0.0,0.0,0.0,0.0,0.0,1.5379465,0.0,1.1218057,0.0,0.0,0.0,0.0,0.0,0.0,1.5911322,0.0
FUS,1.3879467,0.0,1.0586163,1.1505173,0.0,0.0,1.2856311,1.260314,0.0,0.0,0.0,1.6591254,0.8920358,0.0,0.0,1.268703,0.0,0.0,1.2654083,0.0,0.7581996
PYCARD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2054799,0.0,0.0,0.0,0.0,0.8906418,0.0,0.0,0.0
TGFB1I1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5516033,0.0,0.0
MMP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7520556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3045259,0.0,0.0
MT2A,1.720094,0.0,1.523354,0.0,0.0,1.667212,0.0,0.0,3.1274188,1.4186087,0.0,1.8328569,0.0,0.0,0.0,2.8059652,0.0,1.9527737,0.0,0.0,1.7971969
MT1E,0.0,0.0,0.0,0.0,0.0,1.3178093,0.0,0.0,1.9703016,1.8955991,0.0,0.0,0.0,0.0,0.36078018,1.6325527,0.0,2.10949,0.0,0.0,1.9748306
MT1G,0.0,0.0,0.0,0.0,0.0,2.2094057,0.0,0.0,0.0,1.1087766,0.0,0.0,0.0,0.0,0.93116397,0.0,0.0,2.2901506,0.0,0.0,1.4579324
MT1X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80873895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3127323,0.0,0.0,0.81864583
HERPUD1,1.1371105,1.8272045,1.5142696,1.0930434,2.0651221,0.0,1.5943384,0.0,0.0,1.501266,0.0,1.6062462,2.2775478,0.0,0.6835028,0.0,2.6760244,0.0,0.0,0.0,1.1914955
CDH5,0.0,0.0,1.0165029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CKLF,0.0,0.0,0.0,0.7813472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIAO2B,0.0,0.0,0.0,0.6174085,0.0,0.0,0.99573016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2179668,0.0,0.79236114
CES2,0.0,0.0,0.0,0.0,0.0,2.1782517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1976035,0.0,0.0,0.0
TPPP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7992991,0.0,0.0,0.0,0.0,0.0,0.0,1.5601213,0.0,0.0,0.0,0.0,0.0
CFDP1,0.0,0.0,0.0,0.0,0.0,1.4970772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GABARAPL2,1.1948572,0.0,1.8016919,0.718745,0.0,0.0,1.7488736,0.0,1.7418859,0.0,0.0,1.6374028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TERF2IP,0.0,0.0,0.0,0.0,0.0,0.0,0.9374554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.287391,0.0,0.0
HSBP1,0.0,0.0,0.0,0.0,0.0,0.0,1.4332395,1.123764,0.0,0.8265668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7847835,1.2078638,0.0,0.98987675
WFDC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.192229,0.0,0.0
COTL1,0.0,0.0,0.0,1.9941812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9542708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRISPLD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6246499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.204907,0.0,0.0,0.0,0.0,0.0
COX4I1,1.6418918,2.069746,1.7348701,2.1419435,1.5879748,2.9562638,2.6002607,1.3608204,1.6891749,2.5334127,1.8767903,1.7352781,2.0440652,1.7901896,0.93032455,1.8052187,1.1950715,2.953116,2.1041517,1.9401042,2.812511
LINC01082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4235299,0.0,0.0
SLC7A5,0.0,0.0,0.0,0.0,0.0,0.0,0.40428817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYBA,0.0,2.2716775,0.0,1.9450192,2.6435728,1.4072031,0.95634407,0.0,0.0,1.3291452,1.700886,0.0,2.7319398,1.9189858,0.0,0.0,2.7163024,1.8618987,0.0,1.8081968,1.8640168
APRT,0.0,0.0,0.0,0.7813472,0.0,0.0,1.4597716,0.0,0.0,1.1154243,0.0,0.0,0.84184945,0.0,0.0,0.0,0.0,1.0428917,0.0,0.0,1.2146477
RPL13,4.0766144,4.832344,3.7036467,4.1686277,3.8962061,3.0550594,3.7770514,4.093053,3.245477,4.546893,4.4295073,4.006503,4.3403754,4.159737,3.4971914,3.5432634,3.5502536,4.3915663,3.8341675,4.6025686,4.449469
DPEP1,0.0,0.0,0.0,0.0,0.0,2.7421818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8450986,0.0,0.0,0.0
TCF25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57098293,0.0,0.0,0.0,0.0,0.0,0.0
YWHAE,0.97709465,0.0,1.0437102,0.70614594,0.0,0.0,1.831379,0.0,0.0,0.9174621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7815088,0.0,0.0,1.0406888
RAP1GAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.9068875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMC6,0.0,0.0,0.0,0.0,0.0,0.0,0.40428817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TM4SF5,0.0,0.0,0.0,0.0,0.0,0.6290406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMB6,0.0,0.0,0.0,0.0,0.0,0.0,1.4259602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1844412
PFN1,1.7011575,1.8989072,1.721801,3.0869946,1.2026212,2.0943267,1.9479995,1.2963812,1.2227036,2.3058429,2.1081843,0.0,2.3029993,0.0,0.0,1.7414975,0.0,2.206656,2.569988,2.088418,2.5757244
RPAIN,0.0,0.0,0.0,0.0,0.0,0.0,1.1787989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1QBP,0.0,0.0,0.0,0.80719835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0980597,0.0,0.0,0.81533027
TXNDC17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8245772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7778954,0.0,0.0,0.95531464
CLEC10A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.706858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACADVL,0.0,0.0,0.0,0.0,0.0,1.1223645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7543628,0.0,0.0,0.0
CLDN7,0.0,0.0,0.0,0.0,0.0,1.7508746,1.341395,0.0,0.0,1.3870938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6152258,0.0,0.0,1.3590983
EIF5A,0.0,0.0,0.0,0.0,0.0,0.0,0.9060184,0.0,0.0,0.75458884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7423198,0.0,0.0,0.85398185
TMEM256,0.0,0.0,0.0,0.0,0.0,1.0473677,0.8238647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF4A1,0.0,0.0,0.0,0.0,0.0,0.0,0.9757314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAT2,0.0,0.0,0.0,0.0,0.0,1.6757481,0.40428817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM88,0.0,0.0,1.6056089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAA38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83915305
TRAPPC1,0.0,0.0,0.0,0.8173726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAMP2,0.0,0.0,0.9143368,0.0,0.0,0.0,0.97403574,0.0,1.5095845,0.0,0.0,0.0,0.0,0.0,0.0,1.5933149,0.0,0.0,1.271323,0.0,0.0
RPL26,3.5357122,3.8834972,3.0888214,3.2879527,2.6999059,2.1772108,3.3403084,3.1861513,2.3198662,3.6558192,3.4816957,3.3776846,3.6295872,3.413951,1.3763812,2.9801915,2.2433798,3.5294137,3.016795,3.5637002,3.517425
PMP22,0.0,0.0,0.0,0.0,0.0,1.2967672,0.0,1.2440813,3.372427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1904578,0.0,0.0
UBB,1.9115684,1.7380133,2.2418356,2.407404,1.8281904,2.388554,2.7716703,2.1028006,1.81807,2.5232193,2.2691474,1.6425688,1.9122236,1.8966781,1.2357563,2.3429363,1.4146174,2.3125734,2.553773,1.9534912,2.8728597
RASD1,0.0,0.0,0.0,0.0,0.0,0.0,0.40428817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MFAP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0828617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8430964,0.0,0.0
WSB1,1.4496397,0.0,1.1369748,0.0,0.0,0.0,0.0,0.0,2.0299568,0.0,0.0,0.0,0.70521176,0.0,0.0,0.0,0.0,0.0,1.2684739,0.0,0.0
TMEM97,0.0,0.0,0.0,0.0,0.0,0.0,0.8908795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL23A,3.1052802,4.184743,2.967886,3.6078095,2.9404688,1.9959099,2.972335,2.9180665,2.4635901,3.6175437,3.5621307,2.3287244,3.326794,3.0787497,1.5708749,3.0159297,2.4509854,3.446628,3.1659708,3.7764113,3.4781275
EVI2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97246933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM98,0.0,0.0,0.0,0.0,0.0,0.0,0.83669645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5229024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2830322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.512326,0.0
DHRS11,0.0,0.0,0.0,0.0,0.0,1.0389155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CISD3,0.0,0.0,0.0,0.0,0.0,1.2476969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1675553,0.0,0.0,0.7581996
PSMB3,0.0,0.0,0.0,1.1491904,0.0,0.0,0.9700449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8897675,0.0,0.0,1.2153145
RPL23,2.2986348,3.1125808,2.3770251,2.5610352,1.4335829,0.0,2.301734,2.618458,1.7560065,2.4765549,2.6422732,2.4457026,2.839763,2.394279,0.8036776,2.3459196,1.1942153,2.4419336,2.5242796,2.6225934,2.1715672
RPL19,3.304175,4.115028,3.1094103,3.6045032,2.9665303,2.2350817,3.258955,3.0297854,2.6564083,3.7969513,3.6009247,2.809219,3.6252592,3.3113809,1.9479818,2.9846382,2.4482937,3.600014,3.1030817,3.7564368,3.7503712
PPP1R1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8721899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIEN1,0.0,0.0,0.0,0.0,0.0,0.0,1.2494541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOP2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1485282
IGFBP4,2.0465071,0.0,2.3401785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6675279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMARCE1,0.0,0.0,0.0,0.0,0.0,0.0,0.9397625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT10,0.0,0.0,0.0,0.6174085,0.0,0.0,0.9374554,0.0,0.0,0.9248457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81864583
KRT20,0.0,0.0,0.0,0.0,0.0,2.0875924,0.0,0.0,0.0,1.8089433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7471016,0.0,0.0,0.0
KRT19,0.0,0.0,0.0,0.0,0.0,3.38819,2.2119236,0.0,0.0,2.1473813,0.0,0.0,0.0,0.0,0.747638,0.0,0.0,2.5878534,0.0,0.0,1.7479309
EIF1,3.2721448,2.7834363,3.172193,2.8806343,2.6002498,2.2604473,2.6846251,2.4379303,3.2021327,2.8771768,3.1731791,2.4829845,2.7902758,3.01659,1.1578941,2.8856776,2.312386,2.538331,2.7413988,3.0323594,2.7189443
CAVIN1,1.6418918,0.0,1.6559848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6973106,0.0,0.0,0.0,1.6325527,0.0,0.0,0.0,0.0,0.0
RAMP2,2.0840929,0.0,2.5710194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9196156,0.0,0.0,0.7714619
RPL27,2.7717688,3.5728245,2.5834274,2.9095056,2.0556595,1.454904,2.4087594,2.5506692,2.1059625,2.9083714,3.1427736,2.2923665,3.0573103,2.301466,1.0155201,2.6694365,1.6910673,2.6738265,2.8516307,3.3043013,2.6986153
GRN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.459452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIGD1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8219707,0.0,0.0,0.0,0.0,0.0
ATP5MC1,0.0,0.0,0.0,0.0,0.0,0.64801556,0.97403574,0.0,0.0,1.3691994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5890607,0.0,0.0,1.5159314
PHB1,0.0,0.0,0.0,0.0,0.0,0.0,0.4519657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76543283,0.0,0.0,0.0
COL1A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.167218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5973141,0.0,0.0
LRRC59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8677713
LUC7L3,0.0,0.0,0.0,0.0,0.0,0.0,0.9700449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7422552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COX11,0.0,0.0,0.0,0.0,0.0,0.0,0.95403695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUPT4H1,0.0,0.0,0.0,0.0,0.0,0.0,0.99573016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VMP1,0.0,0.0,0.0,0.0,0.0,1.5942526,1.6383519,2.07308,2.1174526,1.1006167,0.0,0.0,0.80520916,0.0,0.0,1.2141482,0.0,1.164053,0.0,0.0,0.81864583
ACE,0.0,0.0,0.0,0.0,0.0,1.2279704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIMD2,0.0,0.0,0.0,0.0,0.0,0.0,0.41957653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMC5,0.0,0.0,0.0,0.0,0.0,0.0,0.41957653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ICAM2,0.0,0.0,1.8672495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PECAM1,2.0622213,0.0,2.0860982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDX5,2.1106234,1.8451533,2.1805134,1.727663,1.4418261,1.2499131,2.2302353,1.8326969,1.9545308,1.4951472,2.248612,1.9604671,1.7710224,2.2654657,0.0,2.1019597,1.0539279,1.3790826,1.7185912,2.3073463,1.4774609
PRKAR1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.284855,0.0,0.0,0.0,0.0,0.0,0.0
ABCA8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8869339,1.6770437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCA5,0.0,0.0,0.0,0.0,0.0,0.0,0.95403695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL38,2.7891493,3.3255985,2.5214255,2.5469007,1.5705981,1.804582,2.4843488,2.6478302,2.1570113,2.7789521,2.8990884,2.8029735,3.0484767,2.8171623,1.4441614,2.2265546,1.3893588,2.5549333,2.6090112,3.1345382,2.6744514
NHERF1,0.0,0.0,0.0,0.0,0.0,1.1661016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP5PD,0.0,0.0,0.0,0.0,0.0,1.1496322,0.41957653,0.0,0.0,1.1327727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2795093,0.0,0.0,1.2288245
JPT1,0.0,0.0,0.0,1.4375274,0.0,1.3198158,0.9700449,0.0,0.0,0.0,0.0,0.0,1.0210826,0.0,0.0,0.0,0.0,0.96708465,0.0,0.0,1.4579324
SUMO2,1.9182287,1.5515661,1.8344634,2.1227577,0.0,0.0,2.3375053,1.8700274,1.9826195,1.3730903,1.6104014,1.8046987,1.5733194,1.2022761,0.0,2.1522925,0.0,1.3723052,2.1567647,1.4938545,1.6379849
ERLN,0.0,0.0,0.0,0.0,0.0,0.0,1.1815922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H3-3B,2.8332133,2.436501,3.0229151,2.902607,2.9380097,2.0676317,3.4022756,2.794539,3.4674811,2.7014773,2.9059362,2.416512,2.5530782,3.5903664,0.64690804,3.0433803,2.4201076,2.2460713,2.4166708,2.85147,2.7661936
ST6GALNAC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4784415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7074999
SRSF2,0.0,0.0,0.0,1.708337,0.0,0.0,0.93469965,0.0,0.0,0.0,1.3273007,0.0,0.90841377,0.0,0.0,0.0,0.0,0.86343235,0.0,0.0,1.2153145
SEC14L1,0.0,0.0,1.5796103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNGR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2390013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7074999
BIRC5,0.0,0.0,0.0,1.0987456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOCS3,2.1295483,0.0,1.8744824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIMP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3143201,0.0,0.0
