,BEST4+ cell,Enterocyte progenitor cell subset 2,Enterocyte progenitor cell subset 3,Enterocyte subset 1,Enterocyte subset 2,Enteroendocrine cell subset 1,Enteroendocrine cell subset 2,Goblet cell subset 1,Goblet cell subset 2,Goblet cell subset 3,Goblet progenitor,Mature enterocyte subset 1,Mature enterocyte subset 2,Microfold cell,Mixed cell types,Paneth cell,Stem cell,Transit amplifying cell subset 1,Transit amplifying cell subset 2,Transit amplifying cell subset 3,Tuft cell,enterocyte progenitor subset 1
ZNF593,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.0
SH3BGRL3,1.609438,0.6931472,1.0986123,1.0986123,1.3862944,1.3862944,1.3862944,3.0445225,1.0986123,2.4849067,2.9957323,1.0986123,1.3862944,2.0794415,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123
DHDDS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMGN2,1.3862944,1.609438,1.9459101,1.0986123,0.6931472,1.609438,1.609438,1.7917595,1.0986123,1.9459101,2.944439,0.6931472,0.6931472,1.3862944,1.7917595,1.0986123,1.3862944,2.4849067,2.6390574,1.9459101,1.3862944,1.9459101
RPS6KA1,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.6931472
ARID1A,1.0986123,1.0986123,1.0986123,0.6931472,0.6931472,1.3862944,1.0986123,1.0986123,1.0986123,1.3862944,1.3862944,1.0986123,0.6931472,1.0986123,1.0986123,0.6931472,1.0986123,1.0986123,1.0986123,1.0986123,1.3862944,1.0986123
SFN,0.0,0.6931472,0.6931472,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.6931472,0.0,0.0,1.0986123,0.6931472,1.0986123,0.0,0.6931472
NUDC,0.6931472,0.89587975,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,1.0986123,1.0986123,0.6931472,1.0986123
NR0B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC9A1,0.0,0.6931472,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.6931472,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.0
WASF2,1.3862944,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,1.3862944,1.0986123,1.0986123,1.9459101,1.0986123,0.6931472,1.0986123,1.0986123,1.0986123,1.0986123,0.6931472,1.0986123
IFI6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0
STX12,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.0,0.6931472,1.0986123,0.6931472,1.0986123,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
THEMIS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
SMPDL3B,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EYA3,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
DNAJC8,1.0986123,0.6931472,1.0986123,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,1.0986123,1.0986123,1.0986123,1.0986123,0.6931472,1.0986123
ATP5IF1,2.3978953,2.0794415,2.3978953,2.3978953,2.3978953,1.609438,1.609438,2.0794415,1.3862944,1.9459101,2.0794415,2.1972246,2.1972246,1.7917595,2.0794415,1.609438,2.0794415,2.4849067,2.6390574,2.3025851,1.7917595,2.3025851
PHACTR4,1.3862944,1.3862944,1.0986123,1.3862944,1.3862944,1.609438,1.3862944,1.3862944,1.609438,1.609438,1.7917595,1.3862944,1.0986123,1.0986123,1.3862944,1.0986123,1.3862944,1.609438,1.3862944,1.0986123,1.609438,1.0986123
RCC1,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.0
SNHG3,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89587975,0.6931472,0.0,0.6931472
TRNAU1AP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
SNHG12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.6931472,0.0,0.0
GMEB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
YTHDF2,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
EPB41,1.0986123,1.609438,1.3862944,1.0986123,1.7917595,1.3862944,2.3978953,1.3862944,1.609438,1.3862944,1.0986123,1.0986123,0.6931472,0.6931472,1.3862944,1.0986123,1.4978662,1.0986123,1.0986123,1.3862944,1.0986123,1.609438
SRSF4,1.3862944,1.609438,1.3862944,1.3862944,1.3862944,1.3862944,1.3862944,1.3862944,1.609438,1.3862944,1.609438,1.3862944,1.0986123,1.0986123,1.3862944,1.0986123,1.3862944,1.3862944,1.3862944,1.3862944,1.3862944,1.3862944
LAPTM5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUM1,1.3862944,1.609438,1.3862944,1.0986123,1.0986123,1.9459101,1.609438,1.3862944,1.609438,1.7917595,1.3862944,1.0986123,1.0986123,1.3862944,1.3862944,1.609438,1.609438,1.3862944,1.3862944,1.3862944,1.7917595,1.3862944
SNRNP40,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.6931472
ZCCHC17,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.6931472
SERINC2,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472
PTP4A2,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,0.6931472,1.3862944,0.6931472,1.0986123,1.3862944,1.0986123,1.0986123,1.0986123,1.0986123,0.6931472,1.0986123,1.3862944,1.3862944,1.3862944,0.6931472,1.0986123
KHDRBS1,1.3862944,1.3862944,1.3862944,1.0986123,1.0986123,1.609438,1.0986123,1.0986123,1.0986123,1.7917595,1.3862944,0.6931472,0.6931472,1.0986123,1.0986123,0.6931472,1.3862944,1.609438,1.609438,1.3862944,1.3862944,1.3862944
KPNA6,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.89587975,0.6931472,0.6931472,0.6931472,0.0,0.0,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
EIF3I,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,1.0986123,0.6931472,1.0986123
HDAC1,1.0986123,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,1.0986123,1.0986123,0.6931472,0.0,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,1.0986123,1.0986123,0.6931472,1.0986123
MARCKSL1,0.6931472,0.6931472,1.0986123,0.0,0.0,1.3862944,1.0986123,0.6931472,0.6931472,1.7917595,1.0986123,0.0,0.0,0.6931472,0.6931472,0.6931472,1.3862944,0.6931472,0.6931472,1.0986123,1.609438,0.6931472
BSDC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
ZBTB8A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB8OS,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
RBBP4,1.0986123,1.0986123,1.0986123,0.6931472,0.6931472,1.0986123,1.0986123,1.0986123,1.0986123,1.3862944,1.0986123,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,1.0986123,1.3862944,1.0986123,1.0986123,1.3862944,1.0986123
NHSL3,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
YARS1,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.6931472
S100PBP,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
TMEM54,1.609438,1.0986123,1.3862944,1.3862944,1.7917595,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,1.3862944,0.6931472,1.0986123,0.6931472,1.0986123,1.3862944,1.3862944,1.3862944,0.6931472,1.609438
RNF19B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0
AK2,0.6931472,0.89587975,1.0986123,1.0986123,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,1.0986123,0.6931472,1.0986123
PHC2,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMIM12,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.6931472
ZMYM6,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZMYM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
SFPQ,1.3862944,1.609438,1.3862944,1.3862944,1.0986123,1.9459101,1.7917595,1.609438,1.609438,1.7917595,1.7917595,1.0986123,1.0986123,1.7917595,1.7917595,1.609438,1.3862944,1.7917595,1.9459101,1.609438,1.7005987,1.609438
ZMYM4,1.0986123,1.0986123,1.0986123,0.6931472,0.6931472,1.3862944,1.3862944,1.0986123,1.3862944,1.3862944,1.0986123,0.6931472,0.0,0.6931472,0.6931472,1.0986123,1.0986123,0.6931472,0.6931472,0.6931472,1.3862944,1.0986123
KIAA0319L,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472,1.3862944,1.3862944,1.0986123,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
PSMB2,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,1.0986123,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,1.0986123,0.6931472,1.0986123
CLSPN,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0
AGO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO1,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
AGO3,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472
TRAPPC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.0
THRAP3,1.0986123,1.3862944,1.3862944,1.0986123,1.0986123,1.3862944,1.3862944,1.3862944,1.0986123,1.3862944,1.609438,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,1.3862944,1.3862944,1.3862944,1.0986123,1.0986123
MRPS15,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,1.0986123,0.6931472,0.6931472
MEAF6,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472
GNL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
CDCA8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0
C1orf122,0.0,0.0,0.6931472,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.6931472,0.0,0.6931472
INPP5B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0
SF3A3,0.0,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472
UTP11,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
MYCBP,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.6931472
AKIRIN1,0.6931472,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.0
NDUFS5,1.9459101,2.0794415,2.4849067,2.3025851,2.0794415,1.9459101,1.609438,2.0794415,1.3862944,2.3978953,2.0794415,1.7917595,1.609438,1.609438,2.0794415,1.3862944,2.0794415,2.3502402,2.3978953,2.3025851,1.609438,2.3025851
MACF1,1.3862944,1.3862944,1.0986123,1.0986123,1.3862944,1.9459101,1.7917595,1.3862944,1.7005987,1.609438,1.3862944,1.3862944,1.609438,1.9459101,1.3862944,1.0986123,1.3862944,1.0986123,1.0986123,1.0986123,1.7917595,1.0986123
PABPC4,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472
TRIT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYCL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MFSD2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP1,1.0986123,0.6931472,1.0986123,1.0986123,1.3862944,0.6931472,0.6931472,1.0986123,0.6931472,1.0986123,1.0986123,1.0986123,1.0986123,1.3862944,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,1.0986123,0.6931472,1.0986123
PPT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RLF,0.6931472,0.6931472,0.6931472,0.6931472,0.0,1.0986123,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
ZMPSTE24,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.6931472
SMAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFYC,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.6931472
CTPS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCMH1,0.6931472,1.2424533,1.0986123,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,1.0986123,0.6931472,1.0986123,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,1.0986123
HIVEP3,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUCA2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,2.3978953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUCA2A,1.0986123,0.0,0.0,0.0,1.7917595,0.0,0.0,1.3862944,0.0,0.0,1.609438,0.0,4.0073333,0.0,0.6931472,2.0126758,0.0,0.0,0.0,0.0,0.0,0.0
FOXJ3,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,1.3862944,1.0986123,1.3862944,1.0986123,1.0986123,1.3862944,1.0986123,1.0986123,1.0986123,1.3862944,1.3862944,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123
PPCS,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472
PPIH,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.6931472
YBX1,2.1972246,2.3978953,2.7725887,2.4849067,2.1972246,1.9459101,2.0794415,2.3025851,1.609438,2.3025851,2.3978953,1.9459101,1.7917595,2.8903718,2.4849067,1.9459101,2.3025851,2.6390574,2.6390574,2.7080503,2.0794415,2.6390574
EBNA1BP2,0.0,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.6931472
TMEM125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDC20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,1.0986123,0.0,0.0,0.0
ELOVL1,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.0,0.0,0.0
MED8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
HYI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPRF,1.3862944,1.0986123,1.0986123,1.0986123,1.3862944,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,1.3862944,1.3862944,0.6931472,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,0.6931472,1.0986123
KDM4A,0.6931472,0.6931472,0.6931472,1.0986123,0.6931472,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0
ATP6V0B,1.3862944,0.6931472,1.0986123,0.6931472,1.0986123,1.0986123,0.6931472,1.3862944,0.6931472,1.0986123,1.3862944,1.0986123,1.0986123,1.3862944,1.0986123,0.6931472,0.6931472,1.3862944,1.0986123,1.0986123,0.6931472,1.0986123
ERI3,0.0,0.6931472,0.6931472,0.6931472,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.6931472,0.0,0.6931472,0.6931472,0.0,0.6931472,0.0,0.6931472
RNF220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
TMEM53,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIF2C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0
RPS8,3.9702919,3.749435,4.2341065,4.0943446,3.4339871,3.3322046,3.2580965,3.8918202,2.5649493,3.8501475,3.7841897,2.944439,2.5649493,3.5263605,3.6888795,3.3140206,4.0775375,4.060443,4.060443,4.1271343,3.2580965,4.0943446
BEST4,2.0794415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF2B3,0.0,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.3465736,0.0,0.0,0.0,0.6931472,0.0,0.0,0.6931472,0.6931472,0.6931472,0.0,0.6931472
HECTD3,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZSWIM5,0.6931472,1.3862944,1.0986123,1.3862944,1.0986123,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,0.6931472,0.6931472,1.0986123,1.0986123,1.0986123,1.0986123,1.0986123,0.6931472,1.0986123
TESK2,0.6931472,0.6931472,0.6931472,1.0986123,1.0986123,0.0,0.0,1.0986123,1.0986123,0.0,0.6931472,1.0986123,1.0986123,0.0,0.6931472,1.0986123,0.6931472,0.0,0.6931472,0.0,0.6931472,0.6931472
PRDX1,1.7917595,1.9459101,2.3978953,2.6390574,2.6390574,1.7917595,1.0986123,1.609438,1.0986123,1.609438,1.609438,2.3978953,2.1972246,2.3978953,1.9459101,1.0986123,1.9459101,2.1972246,2.1972246,2.3025851,1.609438,2.0794415
AKR1A1,1.0986123,1.0986123,1.3862944,1.3862944,1.609438,1.0986123,0.6931472,1.0986123,0.6931472,1.0986123,1.0986123,1.3862944,1.3862944,1.3862944,1.0986123,0.6931472,1.0986123,1.3862944,1.3862944,1.0986123,0.6931472,1.0986123
NASP,0.6931472,1.3862944,1.7917595,0.6931472,0.0,1.0986123,0.6931472,0.6931472,0.6931472,1.0986123,1.3862944,0.6931472,0.6931472,0.6931472,1.3862944,0.6931472,1.0986123,1.7917595,1.0986123,1.609438,0.6931472,1.609438
GPBP1L1,1.3862944,1.3862944,1.0986123,1.3862944,1.3862944,1.3862944,1.3862944,1.3862944,1.3862944,1.3862944,1.0986123,1.3862944,1.3862944,0.6931472,1.3862944,1.0986123,1.3862944,1.0986123,1.3862944,1.3862944,1.0986123,1.0986123
