,BEST4+ cell,Enterocyte progenitor cell subset 2,Enterocyte progenitor cell subset 3,Enterocyte subset 1,Enterocyte subset 2,Enteroendocrine cell subset 1,Enteroendocrine cell subset 2,Goblet cell subset 1,Goblet cell subset 2,Goblet cell subset 3,Goblet progenitor,Mature enterocyte subset 1,Mature enterocyte subset 2,Microfold cell,Mixed cell types,Paneth cell,Stem cell,Transit amplifying cell subset 1,Transit amplifying cell subset 2,Transit amplifying cell subset 3,Tuft cell,enterocyte progenitor subset 1
TRUB2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COQ4,0.0,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,0.5238095238095238,0.5238095238095238,0.0,0.0,0.5238095238095238,0.0,0.0,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.0,0.5238095238095238
SLC27A4,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.9523809523809523,0.0,0.0,0.0
ODF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPTAN1,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.0,0.0,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.0,0.19047619047619047,0.0,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.4892473305974688,0.19047619047619047,0.19047619047619047
DYNC2I2,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.8571428571428571,0.0,0.0
SET,0.08217218092509679,0.13195676746822538,0.24873371635164535,0.08217218092509679,0.0,0.08217218092509679,0.08217218092509679,0.08217218092509679,0.0,0.170542992296673,0.170542992296673,0.0,0.0,0.04940922771181379,0.170542992296673,0.0,0.170542992296673,0.21157519022623697,0.24873371635164535,0.24873371635164535,0.08217218092509679,0.21157519022623697
ZDHHC12,0.0,0.0,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.0,0.0,0.0,0.0,0.0,0.6190476190476191,0.0,0.0,0.0,0.6190476190476191,0.0,0.0,0.759645802634103,0.6190476190476191,0.6190476190476191,0.0,0.6190476190476191
ZER1,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENDOG,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666
CRAT,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTMT1,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0
C9orf78,0.0,0.0,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.0,0.0,0.0,0.0,0.5238095238095238,0.5238095238095238,0.0,0.0,0.0,0.5238095238095238,0.0,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.0,0.5238095238095238
FNBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASS1,0.0,0.0,0.0,0.0,0.9699557253292629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FUBP3,0.0,0.30952380952380953,0.30952380952380953,0.30952380952380953,0.30952380952380953,0.30952380952380953,0.30952380952380953,0.30952380952380953,0.30952380952380953,0.30952380952380953,0.30952380952380953,0.0,0.0,0.0,0.30952380952380953,0.2857142857142857,0.0,0.30952380952380953,0.30952380952380953,0.30952380952380953,0.0,0.30952380952380953
ABL1,0.052724318844931464,0.052724318844931464,0.052724318844931464,0.052724318844931464,0.052724318844931464,0.3212462266286214,0.3212462266286214,0.052724318844931464,0.2196562545640128,0.2196562545640128,0.052724318844931464,0.0,0.0,0.052724318844931464,0.052724318844931464,0.052724318844931464,0.052724318844931464,0.052724318844931464,0.052724318844931464,0.052724318844931464,0.0,0.052724318844931464
NUP214,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.42915878125599455,0.09523809523809523,0.09523809523809523,0.0,0.0,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523
RAPGEF1,0.0,0.0,0.0,0.0,0.0,0.0,0.35149545896620976,0.0,0.0,0.0,0.0,0.0,0.0,0.48607232173283893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MED27,0.0,0.6190476190476191,0.6190476190476191,0.0,0.0,0.6190476190476191,0.6190476190476191,0.0,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.0,0.0,0.0,0.0,0.0,0.0,0.6190476190476191,0.6190476190476191,0.0,0.0,0.0
SETX,0.1581729565347944,0.1581729565347944,0.0,0.0,0.1581729565347944,0.1581729565347944,0.1581729565347944,0.3032223241669791,0.3032223241669791,0.1581729565347944,0.3032223241669791,0.1581729565347944,0.0,0.3032223241669791,0.0,0.1581729565347944,0.0,0.0,0.1581729565347944,0.0,0.0,0.0
GTF3C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RALGDS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ABO,0.0,0.22847204832803636,0.22847204832803636,0.22847204832803636,0.22847204832803636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22847204832803636,0.0,0.0,0.0,0.22847204832803636,0.22847204832803636,0.22847204832803636,0.0,0.0,0.22847204832803636
SURF6,0.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.5714285714285714
RPL7A,0.06585824205761864,0.06028859672092256,0.16488451900936307,0.11250917684464228,0.027198666617983862,0.038762847582499184,0.009928322973705474,0.06585824205761864,0.0,0.08002184686206636,0.05499239194960821,0.016952653725941975,0.00398505585534232,0.06585824205761864,0.07287383079528809,0.018996020158131916,0.11889436415263585,0.12539146627698625,0.11250917684464228,0.13239246606826782,0.021546043100811187,0.12539146627698625
SURF1,0.0,0.0,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.8095238095238095,0.0,0.0,0.0,0.0,0.0,0.8095238095238095,0.0,0.0,0.0,0.0
SURF4,0.0,0.0,0.0,0.24604682127634683,0.24604682127634683,0.0,0.0,0.24604682127634683,0.0,0.0,0.24604682127634683,0.4025062521298726,0.24604682127634683,0.0,0.0,0.0,0.0,0.0,0.24604682127634683,0.24604682127634683,0.0,0.0
REXO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
VAV2,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5141863340423221,0.0,0.0,0.2857142857142857,0.0,0.5141863340423221,0.5141863340423221,0.2857142857142857,0.2857142857142857,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857
BRD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.0,0.0,0.0,0.0
WDR5,0.0,0.8571428571428571,0.8809523809523809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809523809523809,0.8809523809523809,0.0,0.0,0.0
RXRA,0.0,0.0,0.0,0.9047619047619048,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.0,0.0,0.0,0.0
MRPS2,0.0,0.0,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.9047619047619048,0.0,0.0,0.0
UBAC1,0.0,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,0.5238095238095238,0.5238095238095238,0.0,0.0,0.5238095238095238,0.0,0.0,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.0,0.5238095238095238
SEC16A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8322038536980039,0.7619047619047619,0.7619047619047619,0.8322038536980039,0.0,0.0,0.0,0.0,0.0,0.0,0.7619047619047619,0.0,0.7619047619047619,0.0,0.0
NOTCH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0
AGPAT2,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.5266558357647487,0.0,0.0,0.3333333333333333,0.0,0.5266558357647487,0.3333333333333333,0.6150017863228208,0.6683805755206517,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
SNHG7,0.0,0.0,0.6190476190476191,0.6190476190476191,0.0,0.0,0.0,0.0,0.0,0.6190476190476191,0.6190476190476191,0.0,0.0,0.0,0.0,0.0,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.0,0.6190476190476191
TMEM141,0.19332250243141538,0.0,0.19332250243141538,0.19332250243141538,0.19332250243141538,0.0,0.0,0.19332250243141538,0.0,0.0,0.19332250243141538,0.0,0.0,0.0,0.0,0.0,0.19332250243141538,0.36072321732838947,0.19332250243141538,0.19332250243141538,0.0,0.19332250243141538
RABL6,0.17574772948310488,0.17574772948310488,0.17574772948310488,0.0,0.0,0.17574772948310488,0.17574772948310488,0.17574772948310488,0.0,0.17574772948310488,0.17574772948310488,0.0,0.0,0.0,0.0,0.0,0.0,0.17574772948310488,0.17574772948310488,0.17574772948310488,0.0,0.17574772948310488
PHPT1,0.07908647968655541,0.07908647968655541,0.2109022339185079,0.07908647968655541,0.07908647968655541,0.0,0.0,0.2109022339185079,0.0,0.07908647968655541,0.2109022339185079,0.07908647968655541,0.07908647968655541,0.07908647968655541,0.07908647968655541,0.043103694915771484,0.07908647968655541,0.2109022339185079,0.2109022339185079,0.2109022339185079,0.0,0.2109022339185079
EDF1,0.09337512652079265,0.06044034446988787,0.13018907819475448,0.16915770655586607,0.16915770655586607,0.03492068960553124,0.009881845542362757,0.13018907819475448,0.0,0.06044034446988787,0.13018907819475448,0.20499602953592935,0.26332673856190275,0.009881845542362757,0.06044034446988787,0.009881845542362757,0.06044034446988787,0.13018907819475448,0.09337512652079265,0.09337512652079265,0.03492068960553124,0.09337512652079265
FBXW5,0.0,0.0,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.0,0.0,0.5238095238095238,0.0,0.0,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.0,0.0,0.0,0.0,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.0,0.5238095238095238
PAXX,0.0,0.0,0.7619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.0,0.7619047619047619
NPDC1,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAPCD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DPP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8908557295799255,0.0,0.8809523809523809,0.9019617722147987,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
SSNA1,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.0,0.42857142857142855,0.0,0.42857142857142855,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,0.42857142857142855
TPRN,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666
TUBB4B,0.06333690597897484,0.017574772948310488,0.017574772948310488,0.0,0.06333690597897484,0.12717999730791366,0.12717999730791366,0.12717999730791366,0.06333690597897484,0.12717999730791366,0.40113340672992526,0.12717999730791366,0.12717999730791366,0.06333690597897484,0.06333690597897484,0.06333690597897484,0.12717999730791366,0.40113340672992526,0.41062573591868085,0.12717999730791366,0.017574772948310488,0.017574772948310488
NELFB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.9047619047619048,0.0,0.0,0.0
TOR4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NRARP,0.7142857142857143,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.7142857142857143
EXD3,0.7896900773048401,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666
PNPLA7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL41,0.12302341063817342,0.12302341063817342,0.22595773992084323,0.22595773992084323,0.40111916121982394,0.0,0.12302341063817342,0.12302341063817342,0.0,0.0,0.12302341063817342,0.22595773992084323,0.22595773992084323,0.0,0.12302341063817342,0.0,0.0,0.22595773992084323,0.22595773992084323,0.22595773992084323,0.0,0.22595773992084323
EHMT1,0.0,0.14261108353024438,0.08893660988126482,0.0,0.0,0.19214488778795516,0.08893660988126482,0.08893660988126482,0.2743486790429978,0.19214488778795516,0.08893660988126482,0.08893660988126482,0.0,0.0,0.08893660988126482,0.08893660988126482,0.0,0.0,0.0,0.0,0.19214488778795516,0.08893660988126482
ZMYND11,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.38153973363694693,0.047619047619047616,0.047619047619047616,0.38153973363694693,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
DIP2C,0.0,0.21089727537972586,0.21089727537972586,0.0,0.0,0.36476905005318777,0.36476905005318777,0.0,0.21089727537972586,0.21089727537972586,0.0,0.0,0.0,0.0,0.0,0.0,0.21089727537972586,0.0,0.0,0.21089727537972586,0.21089727537972586,0.21089727537972586
LARP4B,0.17787321976252965,0.17787321976252965,0.0,0.0,0.0,0.0,0.0,0.0,0.17787321976252965,0.0,0.17787321976252965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTPBP4,0.0,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,0.5714285714285714,0.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.5714285714285714
IDI1,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.3112406418437049,0.047619047619047616,0.047619047619047616,0.3112406418437049,0.047619047619047616,0.047619047619047616,0.3112406418437049,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.3112406418437049,0.3112406418437049,0.3112406418437049,0.047619047619047616,0.047619047619047616
WDR37,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.0,0.23809523809523808,0.0,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.0,0.0,0.23809523809523808,0.0,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808
PFKP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLF6,0.19332250243141538,0.0,0.0,0.0,0.0,0.0,0.19332250243141538,0.19332250243141538,0.0,0.0,0.19332250243141538,0.19332250243141538,0.340959526243664,0.340959526243664,0.0,0.0,0.19332250243141538,0.19332250243141538,0.19332250243141538,0.5304900720005944,0.0,0.0
AKR1C1,0.0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.8571428571428571,0.0,0.0
AKR1C2,0.0,0.0,0.0,0.9523809523809523,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKR1C3,0.2120267606916882,0.18897241353988647,0.28286748273032053,0.3651754345212664,0.389155802272615,0.0,0.0,0.05929107325417655,0.0,0.05929107325417655,0.0,0.28286748273032053,0.26202899785268874,0.0,0.18897241353988647,0.0,0.14285714285714285,0.18897241353988647,0.2120267606916882,0.2120267606916882,0.05929107325417655,0.2120267606916882
NET1,0.0,0.0,0.0,0.0,0.2636215942246573,0.0,0.0,0.0,0.0,0.0,0.2636215942246573,0.2636215942246573,0.2636215942246573,0.0,0.0,0.0,0.0,0.2636215942246573,0.2636215942246573,0.2636215942246573,0.0,0.0
TASOR2,0.0,0.1405981835864839,0.1405981835864839,0.1405981835864839,0.0,0.1405981835864839,0.1405981835864839,0.1405981835864839,0.3189401825269063,0.1405981835864839,0.1405981835864839,0.0,0.0,0.0,0.0,0.1405981835864839,0.1405981835864839,0.1405981835864839,0.1405981835864839,0.0,0.0,0.1405981835864839
GDI2,0.05929107325417655,0.05929107325417655,0.05929107325417655,0.05929107325417655,0.05929107325417655,0.0,0.0,0.05929107325417655,0.0,0.05929107325417655,0.05929107325417655,0.05929107325417655,0.05929107325417655,0.05929107325417655,0.05929107325417655,0.0,0.0,0.05929107325417655,0.05929107325417655,0.05929107325417655,0.0,0.05929107325417655
FBH1,0.0,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,0.5238095238095238,0.5238095238095238,0.0,0.0,0.5238095238095238,0.0,0.0,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.0,0.5238095238095238
RBM17,0.21089727537972586,0.21089727537972586,0.21089727537972586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21089727537972586,0.0,0.0,0.21089727537972586,0.0,0.0,0.21089727537972586,0.21089727537972586,0.21089727537972586,0.21089727537972586,0.0,0.21089727537972586
PFKFB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP5F1C,0.05003467911765689,0.05003467911765689,0.20405247381755284,0.20405247381755284,0.20405247381755284,0.019763691084725515,0.019763691084725515,0.05003467911765689,0.0,0.05003467911765689,0.05003467911765689,0.15596866607666016,0.10793494042896089,0.05003467911765689,0.05003467911765689,0.0,0.05003467911765689,0.10793494042896089,0.15596866607666016,0.15596866607666016,0.019763691084725515,0.15596866607666016
TAF3,0.0,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.0,0.23809523809523808,0.23809523809523808,0.0,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.0,0.0,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808
CELF2,0.0,0.38095238095238093,0.38095238095238093,0.0,0.0,0.0,0.38095238095238093,0.0,0.38095238095238093,0.0,0.38095238095238093,0.0,0.0,0.778350069409325,0.38095238095238093,0.38095238095238093,0.5567001104354858,0.5567001104354858,0.38095238095238093,0.38095238095238093,0.5567001104354858,0.38095238095238093
USP6NL,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.3537544182368687,0.3537544182368687,0.3537544182368687,0.48786250182560514,0.3537544182368687,0.3537544182368687,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.3537544182368687,0.14285714285714285
UPF2,0.21089727537972586,0.21089727537972586,0.0,0.0,0.0,0.21089727537972586,0.0,0.21089727537972586,0.21089727537972586,0.21089727537972586,0.21089727537972586,0.0,0.0,0.0,0.0,0.0,0.0,0.21089727537972586,0.21089727537972586,0.0,0.21089727537972586,0.0
DHTKD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUDT5,0.09523809523809523,0.09523809523809523,0.41158400830768405,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.0,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.0,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.41158400830768405,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523
CDC123,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.0,0.0,0.0,0.38095238095238093,0.38095238095238093,0.0,0.0,0.0,0.38095238095238093,0.0,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.0,0.38095238095238093
CAMK1D,0.4025062521298726,0.28345532644362675,0.28345532644362675,0.14285714285714285,0.0,0.14285714285714285,0.4853468821162269,0.28345532644362675,0.4025062521298726,0.28345532644362675,0.14285714285714285,0.0,0.0,0.4025062521298726,0.14285714285714285,0.14285714285714285,0.28345532644362675,0.14285714285714285,0.14285714285714285,0.28345532644362675,0.14285714285714285,0.28345532644362675
OPTN,0.7142857142857143,0.0,0.0,0.7142857142857143,0.7142857142857143,0.0,0.0,0.7142857142857143,0.0,0.0,0.7142857142857143,0.7142857142857143,0.8197343519755772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCM10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PHYH,0.0,0.0,0.0,0.9047619047619048,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEPHS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.9047619047619048,0.0,0.0,0.0
BEND7,0.0,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.0,0.0,0.0,0.0,0.0,0.0,0.7420710296857924,0.7955961312566485,0.0,0.0,0.0,0.6190476190476191,0.0,0.6190476190476191,0.0,0.0,0.6190476190476191
PRPF18,0.0,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.0,0.0,0.0,0.0,0.7619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7619047619047619,0.0,0.0,0.0,0.0
FRMD4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM107B,0.3889039641334897,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.5905104393050784,0.5441223127501351,0.48607232173283893,0.5441223127501351,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
DCLRE1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0
RPP38,0.0,0.0,0.7619047619047619,0.7619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.0,0.0
NMT2,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM171A1,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.0,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.0,0.0,0.0,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.4892473305974688,0.19047619047619047
PTER,0.0,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.0
RSU1,0.0,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.0,0.0,0.0,0.6190476190476191,0.0,0.0,0.6190476190476191,0.0,0.0,0.0,0.0,0.0,0.0,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.0,0.6190476190476191
